"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"A. J. S.","","","","","Elberfeld relaying Muenster.","Elberfeld","Germany","51.3","7.0","A. J. S.: Elberfeld relaying Muenster."
"Falkner","S.E. 22","","","","Oslo.","Oslo","Norway","59.9","10.8","Falkner (S.E. 22): Oslo."
"Haifax","Salterhebble","","","","You give no date, but surely Radio-Paris on that WL.","Paris","France","48.9","2.4","Haifax (Salterhebble): You give no date, but surely Radio-Paris on that WL."
"Roy Oliver","Northallerton","UK","54.3","-1.4","Moscow (RDW).","Moscow","Russia","55.8","37.6","Roy Oliver (Northallerton): Moscow (RDW)."
"K. M. B.","Osbournby","","","","WL. too vague possibly Cadiz (EAJ3).","Cadiz","Spain","36.5","-6.3","K. M. B. (Osbournby): WL. too vague possibly Cadiz (EAJ3)."
"Naturwissenschaft","Leicester","UK","52.6","-1.1","(1) Not Marseilles, possibly Zagreb but item does not tally with programme advertised, believe your estimated WL. is wrong.","Zagreb","Croatia","45.8","15.9","Naturwissenschaft (Leicester): (1) Not Marseilles, possibly Zagreb but item does not tally with programme advertised, believe your estimated WL. is wrong; (2) no coupon sent."
"Naturwissenschaft","Leicester","UK","52.6","-1.1","(2) no coupon sent.","","","","","Naturwissenschaft (Leicester): (1) Not Marseilles, possibly Zagreb but item does not tally with programme advertised, believe your estimated WL. is wrong; (2) no coupon sent."
"D. C. A.","Chelmsford","UK","51.7","0.5","(1) Leipzig.","Leipzig","Germany","51.3","12.4","D. C. A. (Chelmsford): (1) Leipzig; (2, 3, 4) no coupons sent."
"D. C. A.","Chelmsford","UK","51.7","0.5","(2, 3, 4) no coupons sent.","","","","","D. C. A. (Chelmsford): (1) Leipzig; (2, 3, 4) no coupons sent."
"Willey","Earlsfield","","","","(1) Bruenn.","Brno","Czech Republic","49.2","16.6","Willey (Earlsfield): (1) Bruenn; (2) Berne."
"Willey","Earlsfield","","","","(2) Berne.","Berne","Switzerland","46.9","7.4","Willey (Earlsfield): (1) Bruenn; (2) Berne."
"Yorkist","Bootham","","","","(1) 6PY, amateur (Barnsley); do not know power of transmission.","Barnsley","UK","53.6","-1.5","Yorkist (Bootham): (1) 6PY, amateur (Barnsley); do not know power of transmission; (2) we do not often receive reports of reception of U.S.A. stations from your district."
"Yorkist","Bootham","","","","(2) we do not often receive reports of reception of U.S.A. stations from your district.","","","","","Yorkist (Bootham): (1) 6PY, amateur (Barnsley); do not know power of transmission; (2) we do not often receive reports of reception of U.S.A. stations from your district."
"Pakefield","","","","","Berlin (1,300 m.).","Berlin","Germany","52.5","13.4","Pakefield: Berlin (1,300 m.)."
"Johnson","Wakefield","UK","53.7","-1.5","Radio-Paris (gramophone records).","Paris","France","48.9","2.4","Johnson (Wakefield): Radio-Paris (gramophone records)."
"3 Valves","Malton","UK","54.1","-0.8","Yes, this was Prague service relayed from the St. Wenzel Basilica in Smichov.","Prague","Czech Republic","50.1","14.4","3 Valves (Malton, Yorks.): Yes, this was Prague service relayed from the St. Wenzel Basilica in Smichov."
