"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Anglo American","Rusholme","","","","(12) Oslo","Oslo","Norway","59.9","10.8","Anglo American (Rusholme): (12) Oslo, (13) Hamburg, (14) Hanover, relay of Hamburg (The Merry Wives of Windsor). Could not be a relay of Berlin on that WL."
"Anglo American","Rusholme","","","","(13) Hamburg","Hamburg","Germany","53.5","10.0","Anglo American (Rusholme): (12) Oslo, (13) Hamburg, (14) Hanover, relay of Hamburg (The Merry Wives of Windsor). Could not be a relay of Berlin on that WL."
"Anglo American","Rusholme","","","","(14) Hanover, relay of Hamburg (The Merry Wives of Windsor)","Hanover","Germany","52.4","9.7","Anglo American (Rusholme): (12) Oslo, (13) Hamburg, (14) Hanover, relay of Hamburg (The Merry Wives of Windsor). Could not be a relay of Berlin on that WL."
"Continental Relay","Carlisle","UK","54.9","-2.9","(1) Stettin, relay of Berlin","Szczecin","Poland","53.4","14.6","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(2) Leipzig","Leipzig","Germany","51.3","12.4","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(3) Berlin","Berlin","Germany","52.5","13.4","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(4) Hamburg","Hamburg","Germany","53.5","10.0","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(5) Stuttgart","Stuttgart","Germany","48.8","9.2","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(6) Frankfort-on-Main","Frankfurt","Germany","50.1","8.7","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(7) Brünn","Brno","Czech Republic","49.2","16.6","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(8) Munich","Munich","Germany","48.1","11.6","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(9) Radio Toulouse","Toulouse","France","43.6","1.4","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(10) Berne","Bern","Switzerland","46.9","7.4","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(11) Gleiwitz, relay of Berlin","Gliwice","Poland","50.3","18.7","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Continental Relay","Carlisle","UK","54.9","-2.9","(12) Graz, relay of Vienna","Graz","Austria","47.1","15.4","Continental Relay (Carlisle): (1) Stettin, relay of Berlin, (2) Leipzig, (3) Berlin, (4) Hamburg, (5) Stuttgart, (6) Frankfort-on-Main, (7) Brünn, (8) Munich, (9) Radio Toulouse, (10) Berne, (11) Gleiwitz, relay of Berlin, (12) Graz, relay of Vienna."
"Super-Het","","","","","Muenster.","Münster","Germany","51.9","7.6","Super-Het: Muenster."
"Owl","Southgate","UK","51.6","-0.1","Frankfort-on-Main.","Frankfurt","Germany","50.1","8.7","Owl (Southgate): Frankfort-on-Main."
"Volts","St. Albans City","UK","51.8","-0.3","Frankfort-on-Main.","Frankfurt","Germany","50.1","8.7","Owl (Southgate): Volts (St. Albans City): Frankfort-on-Main."
"Valve","Seaton","UK","50.7","-3.1","Prague.","Prague","Czech Republic","50.1","14.4","Valve (Seaton): Prague."
"Hawes","Upwell","UK","52.5","0.2","Prague.","Prague","Czech Republic","50.1","14.4","Hawes (Upwell): Prague."
"World-Radio","Bristol","UK","51.5","-2.6","Radio Toulouse.","Toulouse","France","43.6","1.4","World-Radio (Bristol): Radio Toulouse."
"Regular Reader","Ipswich","UK","52.1","1.2","Hamburg.","Hamburg","Germany","53.5","10.0","Regular Reader (Ipswich): Hamburg."
"Marconi","","","","","WL vague, possibly Cadiz (experimental concert).","Cádiz","Spain","36.5","-6.3","Marconi: WL vague, possibly Cadiz (experimental concert)."
"Arabi","Birkenhead","UK","53.4","-3.0","Frankfort-on-Main, relay of Cassel.","Frankfurt","Germany","50.1","8.7","Arabi (Birkenhead): Frankfort-on-Main, relay of Cassel."
"D.M.","Yorks","","","","Radio Toulouse.","Toulouse","France","43.6","1.4","D.M. (Yorks): Radio Toulouse."
"Tiffany","","","","","(4) Kiel (own programme)","Kiel","Germany","54.3","10.1","Tiffany: It is impossible to identify stations from your condenser readings. Where possible, from details of items heard, we give replies (4) Kiel (own programme), (5) a relay of Stockholm, details vague to identify transmission, (7) too vague, but probably a relay of Berlin, (10) probably Breslau, (13) Muenster probably Hamburg. Others too vague to trace."
"Tiffany","","","","","(5) a relay of Stockholm","Stockholm","Sweden","59.3","18.1","Tiffany: It is impossible to identify stations from your condenser readings. Where possible, from details of items heard, we give replies (4) Kiel (own programme), (5) a relay of Stockholm, details vague to identify transmission, (7) too vague, but probably a relay of Berlin, (10) probably Breslau, (13) Muenster probably Hamburg. Others too vague to trace."
"Tiffany","","","","","(7) too vague, but probably a relay of Berlin","Berlin","Germany","52.5","13.4","Tiffany: It is impossible to identify stations from your condenser readings. Where possible, from details of items heard, we give replies (4) Kiel (own programme), (5) a relay of Stockholm, details vague to identify transmission, (7) too vague, but probably a relay of Berlin, (10) probably Breslau, (13) Muenster probably Hamburg. Others too vague to trace."
"Tiffany","","","","","(10) probably Breslau","Wrocław","Poland","51.1","17.0","Tiffany: It is impossible to identify stations from your condenser readings. Where possible, from details of items heard, we give replies (4) Kiel (own programme), (5) a relay of Stockholm, details vague to identify transmission, (7) too vague, but probably a relay of Berlin, (10) probably Breslau, (13) Muenster probably Hamburg. Others too vague to trace."
"Tiffany","","","","","(13) Muenster probably Hamburg","Hamburg","Germany","53.5","10.0","Tiffany: It is impossible to identify stations from your condenser readings. Where possible, from details of items heard, we give replies (4) Kiel (own programme), (5) a relay of Stockholm, details vague to identify transmission, (7) too vague, but probably a relay of Berlin, (10) probably Breslau, (13) Muenster probably Hamburg. Others too vague to trace."
"P.W.","Southampton","UK","50.9","-1.4","WL much too vague, cannot trace.","","","","","P.W. (Southampton): WL much too vague, cannot trace."
"Tynesider","","","","","Brünn.","Brno","Czech Republic","49.2","16.6","Tynesider: Brünn."
"Transfive","","","","","(a) Hilversum testing","Hilversum","Netherlands","52.2","5.2","Transfive: (a) Hilversum testing, (b) Yes, Oslo."
"Transfive","","","","","(b) Yes, Oslo","Oslo","Norway","59.9","10.8","Transfive: (a) Hilversum testing, (b) Yes, Oslo."
"Windup","S.W. 8","UK","","","Prague.","Prague","Czech Republic","50.1","14.4","Windup (S.W. 8): Prague."
"Dee Bee","","","","","(1) Berlin (1300 m)","Berlin","Germany","52.5","13.4","Dee Bee: (1) Berlin (1300 m), (2) Hilversum, (3) Marseilles."
"Dee Bee","","","","","(2) Hilversum","Hilversum","Netherlands","52.2","5.2","Dee Bee: (1) Berlin (1300 m), (2) Hilversum, (3) Marseilles."
"Dee Bee","","","","","(3) Marseilles","Marseille","France","43.3","5.4","Dee Bee: (1) Berlin (1300 m), (2) Hilversum, (3) Marseilles."
"W.G.T.C.","","","","","Zurich.","Zurich","Switzerland","47.4","8.5","W.G.T.C.: Zurich."
"V. Patterson","Dublin","Ireland","53.3","-6.3","(1) Stuttgart (news)","Stuttgart","Germany","48.8","9.2","V. Patterson (Dublin): (1) Stuttgart (news), (2) Kiel, relay of Hanover."
"V. Patterson","Dublin","Ireland","53.3","-6.3","(2) Kiel, relay of Hanover","Kiel","Germany","54.3","10.1","V. Patterson (Dublin): (1) Stuttgart (news), (2) Kiel, relay of Hanover."
"Rastrick","","","","","(1) Frankfort-on-Main, relaying Berlin","Frankfurt","Germany","50.1","8.7","Rastrick: (1) Frankfort-on-Main, relaying Berlin, (2) Either Rome or Stockholm."
"Rastrick","","","","","(2) Either Rome or Stockholm","","","","","Rastrick: (1) Frankfort-on-Main, relaying Berlin, (2) Either Rome or Stockholm."
"E.J.","Liverpool","UK","53.4","-2.9","""Allo! Zurich"" was probably the call heard.","Zurich","Switzerland","47.4","8.5","E.J. (Liverpool): ""Allo! Zurich"" was probably the call heard."
"Est-il-Possible?","","","","","Cannot trace any transmission, possibly amateur.","","","","","Est-il-Possible?: Cannot trace any transmission, possibly amateur."
"De 109","Milford","UK","51.2","-0.6","Berlin. (504 m.)","Berlin","Germany","52.5","13.4","De 109 (Milford): Berlin. (504 m.)"
"F.U.A.","","","","","Stuttgart.","Stuttgart","Germany","48.8","9.2","F.U.A.: Stuttgart."
"Medico","Leicester","UK","52.6","-1.1","Zurich.","Zurich","Switzerland","47.4","8.5","Medico (Leicester): Zurich."
"Gunston","Banbury","UK","52.1","-1.3","(1) San Sebastian","San Sebastian","Spain","43.3","-1.9","Gunston (Banbury): (1) San Sebastian, (2) Barcelona (EAJ13), (3) Barcelona (EAJ13)."
"Gunston","Banbury","UK","52.1","-1.3","(2) Barcelona (EAJ13)","Barcelona","Spain","41.4","2.2","Gunston (Banbury): (1) San Sebastian, (2) Barcelona (EAJ13), (3) Barcelona (EAJ13)."
"Gunston","Banbury","UK","52.1","-1.3","(3) Barcelona (EAJ13)","Barcelona","Spain","41.4","2.2","Gunston (Banbury): (1) San Sebastian, (2) Barcelona (EAJ13), (3) Barcelona (EAJ13)."
"Valve","Brighton","UK","50.8","-0.1","(a) Zurich","Zurich","Switzerland","47.4","8.5","Valve (Brighton): (a) Zurich, (b) Frankfort-on-Main, relaying Berlin, (c) Hamburg, (d) too vague, possibly Madrid (EAJ7)."
