"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Jam","Bristol","","51.5","-2.6","Rome.","Rome","Italy","41.9","12.5","Jam (Bristol): Rome."
"Twins","Dublin","Ireland","53.3","-6.3","Prague.","Prague","Czech Republic","50.1","14.4","Twins (Dublin): Prague."
"Minnow","","","","","(1) Hamburg","Hamburg","Germany","53.5","10.0","Minnow: (1) Hamburg, (2) Zurich."
"Minnow","","","","","(2) Zurich.","Zurich","Switzerland","47.4","8.5","Minnow: (1) Hamburg, (2) Zurich."
"Ether","Gillingham","","51.4","0.6","(1) Milan","Milan","Italy","45.5","9.2","Ether (Gillingham): (1) Milan, (2) probably Moscow (RDW)."
"Ether","Gillingham","","51.4","0.6","(2) probably Moscow (RDW).","Moscow","Russia","55.8","37.6","Ether (Gillingham): (1) Milan, (2) probably Moscow (RDW)."
"Britannic","Bradford","","53.8","-1.8","(1) Malmö (270 m.), relay of Stockholm","Malmö","Sweden","55.6","13.0","Britannic (Bradford): (1) Malmö (270 m.), relay of Stockholm, (2) Bremen (277.5 m.), relay of Hamburg, (3) Dortmund (283 m.)."
"Britannic","Bradford","","53.8","-1.8","(2) Bremen (277.5 m.), relay of Hamburg","Bremen","Germany","53.1","8.8","Britannic (Bradford): (1) Malmö (270 m.), relay of Stockholm, (2) Bremen (277.5 m.), relay of Hamburg, (3) Dortmund (283 m.)."
"Britannic","Bradford","","53.8","-1.8","(3) Dortmund (283 m.)","Dortmund","Germany","51.5","7.5","Britannic (Bradford): (1) Malmö (270 m.), relay of Stockholm, (2) Bremen (277.5 m.), relay of Hamburg, (3) Dortmund (283 m.)."
"W.H.P.4","","","","","(1) Breslau","Wrocław","Poland","51.1","17.0","W.H.P.4: (1) Breslau, (2) Prague, (3) Berne."
"W.H.P.4","","","","","(2) Prague","Prague","Czech Republic","50.1","14.4","W.H.P.4: (1) Breslau, (2) Prague, (3) Berne."
"W.H.P.4","","","","","(3) Berne","Bern","Switzerland","46.9","7.4","W.H.P.4: (1) Breslau, (2) Prague, (3) Berne."
"M.","King’s Lynn","","52.8","0.4","Yes, Dortmund.","Dortmund","Germany","51.5","7.5","M. (King’s Lynn): Yes, Dortmund."
"Reinartz 3","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Reinartz 3: Moscow (RDW)."
"Cameron","Lochiel","","","","Madrid (EAJ6) late transmission.","Madrid","Spain","40.4","-3.7","Cameron (Lochiel): Madrid (EAJ6) late transmission."
"Bivalve","Clapham","","51.5","-0.1","Leipzig, relay of Dresden.","Leipzig","Germany","51.3","12.4","Bivalve (Clapham): Leipzig, relay of Dresden."
"Sinclair","Gloster","","","","Your details are really too vague.","","","","","Sinclair (Gloster): Your details are really too vague."
"Nippon","","","","","(1) San Sebastian","San Sebastian","Spain","43.3","-1.9","Nippon: (1) San Sebastian, (2) San Sebastian."
"Nippon","","","","","(2) San Sebastian","San Sebastian","Spain","43.3","-1.9","Nippon: (1) San Sebastian, (2) San Sebastian."
"Teval","","","","","Hilversum.","Hilversum","Netherlands","52.2","5.2","Teval: Hilversum."
"4V","Norbury","","51.4","-0.1","Cannot trace, probably either Barcelona (EAJ18) or Seville (EAJ7).","","","","","4V (Norbury): Cannot trace, probably either Barcelona (EAJ18) or Seville (EAJ7)."
"Transformer","","","","","presumably Moscow (RDW).","Moscow","Russia","55.8","37.6","Transformer: presumably Moscow (RDW)."
"Our Sid","Catford","","51.4","-0.0","Gothenburg, relay of Stockholm.","Gothenburg","Sweden","57.7","11.9","Our Sid (Catford): Gothenburg, relay of Stockholm."
"R. K. I","Rustington","","50.8","-0.5","Toulouse was giving a French play.","Toulouse","France","43.6","1.4","R. K. I (Rustington): Toulouse was giving a French play."
"A. E. T","Devon","","","","Marseilles, relay of PTT (Paris).","Marseilles","France","43.3","5.4","A. E. T (Devon): Marseilles, relay of PTT (Paris)."
"Coil Pusher","","","","","(2) Gleiwitz, relay of Breslau","Gliwice","Poland","50.3","18.7","Coil Pusher: (2) Gleiwitz, relay of Breslau; (1) Radio Anjou."
"Coil Pusher","","","","","(1) Radio Anjou.","","","","","Coil Pusher: (2) Gleiwitz, relay of Breslau; (1) Radio Anjou."
"Multi Valve","","","","","Petit Parisien.","Paris","France","48.9","2.4","Multi Valve: Petit Parisien."
"La France","Newton Abbott","","50.5","-3.6","Cannot trace.","","","","","La France (Newton Abbott): Cannot trace."
"R. G.","Fordingbridge","","50.9","-1.8","Amateur.","","","","","R. G. (Fordingbridge): Amateur."
"W. Rhodes","Broadstone","","50.8","-1.9","PTT, Paris, relay also of Radio Paris.","Paris","France","48.9","2.4","W. Rhodes (Broadstone): PTT, Paris, relay also of Radio Paris."
"Micky","Strood","","51.4","0.5","Dublin.","Dublin","Ireland","53.3","-6.3","Micky (Strood): Dublin."
"3 Unidyne","Cleophers","","","","PTT, Lyons, relay of Paris.","Lyon","France","45.8","4.8","3 Unidyne (Cleophers): PTT, Lyons, relay of Paris."
"510","","","","","amateur.","","","","","510 amateur (W.12)."
"2OZ","Exmouth","","50.6","-3.4","amateur.","","","","","2OZ, amateur (Exmouth)."
"Meridian","","","","","(1) San Sebastian","San Sebastian","Spain","43.3","-1.9","Meridian: (1) San Sebastian, (2) Radio Lyon."
"Meridian","","","","","(2) Radio Lyon.","Lyon","France","45.8","4.8","Meridian: (1) San Sebastian, (2) Radio Lyon."
"R. J.","Sowerby Bridge","","53.7","-1.9","Somewhat later Hilversum.","Hilversum","Netherlands","52.2","5.2","R. J. (Sowerby Bridge): Somewhat later Hilversum."
"L. M.","Catford","","51.4","-0.0","Yes, presumably Dublin, no programmes available.","Dublin","Ireland","53.3","-6.3","L. M. (Catford): Yes, presumably Dublin, no programmes available."
"Pat","East Leicester","","52.6","-1.1","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Pat (East Leicester): Madrid (EAJ6)."
"Lily-White","","","","","Gothenburg, relay of Stockholm.","Gothenburg","Sweden","57.7","11.9","Lily-White: Gothenburg, relay of Stockholm."
"H.F. 42","","","","","Dublin.","Dublin","Ireland","53.3","-6.3","H.F. 42: Dublin."
"A. G.","Hanwell","","51.5","-0.3","PTT, Paris, relaying 6 days’ cycle race.","Paris","France","48.9","2.4","A. G. (Hanwell): PTT, Paris, relaying 6 days’ cycle race."
"Frame Aerial","","","","","Cannot trace, no Spanish station on that W.L.","","","","","Frame Aerial: Cannot trace, no Spanish station on that W.L."
"Triente-e-Seis","","","","","Stockholm.","Stockholm","Sweden","59.3","18.1","Triente-e-Seis: Stockholm."
"Reinartz 3","Hexham","","54.9","-2.1","1 a.m. cannot trace.","","","","","Reinartz 3 (Hexham): 1 a.m. cannot trace; 11 p.m. an amateur."
"Reinartz 3","Hexham","","54.9","-2.1","11 p.m. an amateur.","","","","","Reinartz 3 (Hexham): 1 a.m. cannot trace; 11 p.m. an amateur."
"RTZ/O.V.O. J. W.F","","","","","Muenster.","Münster","Germany","51.9","7.6","RTZ/O.V.O. J. W.F: Muenster."
"P.W.3","","","","","Vague, Frankfurt or Zurich.","","","","","P.W.3: Vague, Frankfurt or Zurich."
"Harmony Four","Harlesden","","51.5","-0.2","Yes, San Sebastian (EAJ8).","San Sebastian","Spain","43.3","-1.9","Harmony Four (Harlesden): Yes, San Sebastian (EAJ8)."
"Kingsbury Twin","Tooting","","51.4","-0.2","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Kingsbury Twin (Tooting): San Sebastian."
