"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Kiddie","Trowbridge","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Kiddie (Trowbridge): Hamburg."
"T.W.W.","Hornsey","","","","Yes, Cadiz.","Cadiz","Spain","36.5","-6.3","T.W.W. (Hornsey): Yes, Cadiz."
"Melchior","","","","","Radio-Lyon.","Lyon","France","45.8","4.8","Melchior: Radio-Lyon."
"Sinkwas","","","","","Presumably WJZ (Boundrook).","","","","","Sinkwas: Presumably WJZ (Boundrook)."
"Puzzled Midget","","","","","(a) Breslau (relay of cycle race)","","","","","Puzzled Midget: (a) Breslau (relay of cycle race), (b) Stuttgart."
"Puzzled Midget","","","","","(b) Stuttgart.","Stuttgart","Germany","48.8","9.2","Puzzled Midget: (a) Breslau (relay of cycle race), (b) Stuttgart."
"Pidge","Ruislip","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Pidge (Ruislip): Hamburg."
"Imp","Sudbury","","","","Probably PTT, Paris, but not in programme.","Paris","France","48.9","2.4","Imp (Sudbury): Probably PTT, Paris, but not in programme."
"Gilbert","Birmingham","","","","Presumably English lesson, Dortmund.","Dortmund","Germany","51.5","7.5","Gilbert (Birmingham): Presumably English lesson, Dortmund."
"Boward","","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Boward: Madrid (EAJ7)."
"Barber’s Pole","","","","","(1) Madrid (EAJ6)","Madrid","Spain","40.4","-3.7","Barber’s Pole: (1) Madrid (EAJ6), (2) Madrid (EAJ7)."
"Barber’s Pole","","","","","(2) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Barber’s Pole: (1) Madrid (EAJ6), (2) Madrid (EAJ7)."
"Stellenbosch","","","","","Too vague, cannot trace.","","","","","Stellenbosch: Too vague, cannot trace."
"Minnow","","","","","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Minnow: Madrid (EAJ6)."
"C.G.N.","Langport","","","","more likely Hjortring (1250 m. 31/1).","","","","","C.G.N. (Langport): more likely Hjortring (1250 m. 31/1)."
"D.G.T.","Newbury","","","","Stuttgart (446 m.).","Stuttgart","Germany","48.8","9.2","D.G.T. (Newbury): Stuttgart (446 m.)."
"Merry","","","","","Madrid (EAJ4).","Madrid","Spain","40.4","-3.7","Merry: Madrid (EAJ4)."
"O.B.E.","Lincoln","","","","Too vague.","","","","","O.B.E. (Lincoln): Too vague."
"Eager F. G.","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Eager F. G.: Hamburg."
"Trigon","","","","","(a) San Sebastian","San Sebastian","Spain","43.3","-1.9","Trigon: (a) San Sebastian, (b) Moscow (RDW)."
"Trigon","","","","","(b) Moscow (RDW).","Moscow","Russia","55.8","37.6","Trigon: (a) San Sebastian, (b) Moscow (RDW)."
"C.","Cricklewood","","","","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","C. (Cricklewood, 4 Tube): Barcelona (EAJ13)."
"Italian","","","","","Seville (EAJ5).","Seville","Spain","37.4","-5.9","Italian: Seville (EAJ5)."
"Redded","Mkt. Rasen","","","","Prague.","Prague","Czech Republic","50.1","14.4","Redded (Mkt. Rasen): Prague."
"Kingston","Hull","","","","WL too vague.","","","","","Kingston (Hull): WL too vague."
