"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Caddy 3","","","","","Harmonic of an Aircraft station.","","","","","Caddy 3: Harmonic of an Aircraft station."
"All Concert","Skegness","UK","53.1","0.3","WJZ (Boundbrook).","Boundbrook","USA","40.6","-74.5","All Concert (Skegness): WJZ (Boundbrook)."
"G. A. C.","Nuneaton","UK","52.5","-1.5","Cannot trace from coil numbers, but a German station.","","","","","G. A. C. (Nuneaton): Cannot trace from coil numbers, but a German station."
"Labby","","","","","Obviously Bradford relaying London.","Bradford","UK","53.8","-1.8","Labby: Obviously Bradford relaying London."
"T. M. H.","Chester","UK","53.2","-2.9","(1) Cannot trace, too vague.","","","","","T. M. H. Chester, G. M. H.: (1) Cannot trace, too vague. (2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.). (2) WGY (Schenectady)."
"T. M. H.","Chester","UK","53.2","-2.9","(2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.).","Batavia","USA","41.8","-88.3","T. M. H. Chester, G. M. H.: (1) Cannot trace, too vague. (2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.). (2) WGY (Schenectady)."
"T. M. H.","Chester","UK","53.2","-2.9","(2) WGY (Schenectady).","Schenectady","USA","42.8","-73.9","T. M. H. Chester, G. M. H.: (1) Cannot trace, too vague. (2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.). (2) WGY (Schenectady)."
"G. M. H.","","","","","(1) Cannot trace, too vague.","","","","","T. M. H. Chester, G. M. H.: (1) Cannot trace, too vague. (2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.). (2) WGY (Schenectady)."
"G. M. H.","","","","","(2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.).","Batavia","USA","41.8","-88.3","T. M. H. Chester, G. M. H.: (1) Cannot trace, too vague. (2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.). (2) WGY (Schenectady)."
"G. M. H.","","","","","(2) WGY (Schenectady).","Schenectady","USA","42.8","-73.9","T. M. H. Chester, G. M. H.: (1) Cannot trace, too vague. (2) possibly WORD (Batavia, Ill.), on 275 m. (5 kw.). (2) WGY (Schenectady)."
"W. K. B.","Newton Abbot","UK","50.5","-3.6","(1) Warsaw.","Warsaw","Poland","52.2","21.0","W. K. B. (Newton Abbot): (1) Warsaw. (2) Neither, apparently an amateur transmission."
"W. K. B.","Newton Abbot","UK","50.5","-3.6","(2) Neither, apparently an amateur transmission.","","","","","W. K. B. (Newton Abbot): (1) Warsaw. (2) Neither, apparently an amateur transmission."
"Seal","Liverpool","UK","53.4","-3.0","Sorø, relaying service from Garrison Church, Copenhagen.","Sorø","Denmark","55.4","11.6","Seal (Liverpool): Sorø, relaying service from Garrison Church, Copenhagen."
"E. M. B.","Bucks","UK","","","Karlsborg, relaying Karlstadt.","Karlsborg","Sweden","58.5","13.5","E. M. B. (Bucks): Karlsborg, relaying Karlstadt."
"Blofield","Norwich","UK","52.6","1.3","Amateur transmission.","","","","","Blofield (Norwich): Amateur transmission."
"Knoby","N. 12","UK","","","(a) Breslau.","Breslau","Germany","51.1","17.0","Knoby (N. 12): (a) Breslau; (b) Barcelona (EAJ1). (c) Possibly San Sebastian; (d) Buda-Pesth. (e) Munich."
"Knoby","N. 12","UK","","","(b) Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Knoby (N. 12): (a) Breslau; (b) Barcelona (EAJ1). (c) Possibly San Sebastian; (d) Buda-Pesth. (e) Munich."
"Knoby","N. 12","UK","","","(c) Possibly San Sebastian.","San Sebastian","Spain","43.3","-1.9","Knoby (N. 12): (a) Breslau; (b) Barcelona (EAJ1). (c) Possibly San Sebastian; (d) Buda-Pesth. (e) Munich."
"Knoby","N. 12","UK","","","(d) Buda-Pesth.","Budapest","Hungary","47.5","19.0","Knoby (N. 12): (a) Breslau; (b) Barcelona (EAJ1). (c) Possibly San Sebastian; (d) Buda-Pesth. (e) Munich."
"Knoby","N. 12","UK","","","(e) Munich.","Munich","Germany","48.1","11.6","Knoby (N. 12): (a) Breslau; (b) Barcelona (EAJ1). (c) Possibly San Sebastian; (d) Buda-Pesth. (e) Munich."
"L. M. K. F.","Devon","UK","50.7","-3.7","Moscow (RDW).","Moscow","Russia","55.8","37.6","L. M. K. F. (Devon): Moscow (RDW)."
"J. H. S.","Cheltenham","UK","51.9","-2.1","Hamburg, relaying Hanover.","Hamburg","Germany","53.5","10.0","J. H. S. (Cheltenham): Hamburg, relaying Hanover."
"Cantilever","Forest Hall","UK","","","(19) Radio-Madrileña (EAJ12), Madrid.","Madrid","Spain","40.4","-3.7","Cantilever (Forest Hall): (19) Radio-Madrileña (EAJ12), Madrid; (21) Sorø, relaying Copenhagen."
"Cantilever","Forest Hall","UK","","","(21) Sorø, relaying Copenhagen.","Sorø","Denmark","55.4","11.6","Cantilever (Forest Hall): (19) Radio-Madrileña (EAJ12), Madrid; (21) Sorø, relaying Copenhagen."
"Cantilever","Forest Hall","UK","","","(22) Possibly Radio-Madrileña, EAJ12, but cannot confirm the programme.","Madrid","Spain","40.4","-3.7","(22) Possibly Radio-Madrileña, EAJ12, but cannot confirm the programme."
"Cantilever","Forest Hall","UK","","","(23) Buda-Pesth (Guitar concert).","Budapest","Hungary","47.5","19.0","(23) Buda-Pesth (Guitar concert)."
"Cantilever","Forest Hall","UK","","","(24) Moscow (RDW).","Moscow","Russia","55.8","37.6","(24) Moscow (RDW)."
"Legrain","Paris","France","48.9","2.4","Hilversum possibly, 333.3 m.","Hilversum","Netherlands","52.2","5.2","Legrain (Paris): Hilversum possibly, 333.3 m."
"BM/BAAV","","","","","Regret we cannot confirm the programme, but your inquiry will be held for a confirmation.","","","","","BM/BAAV: Regret we cannot confirm the programme, but your inquiry will be held for a confirmation."
"Ben","Combe Martin","UK","51.2","-4.0","Oslo (English lesson).","Oslo","Norway","59.9","10.8","Ben (Combe Martin): Oslo (English lesson)."
"Froth Blower","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Froth Blower: San Sebastian."
"Three Valve","Slough","UK","51.5","-0.6","Warsaw, 1,015 m., now on 980 m.","Warsaw","Poland","52.2","21.0","Three Valve (Slough): Warsaw, 1,015 m., now on 980 m."
"J. Johnson","Langhall","UK","","","Frankfort-on-Main gave gramophone records on the date you mention. It is quite possible that English records were played.","Frankfurt","Germany","50.1","8.7","J. Johnson (Langhall): Frankfort-on-Main gave gramophone records on the date you mention. It is quite possible that English records were played."
"H. T. Phillips","Cotteridge","UK","","","Frankfort-on-Main (gramophone records).","Frankfurt","Germany","50.1","8.7","H. T. Phillips (Cotteridge): Frankfort-on-Main (gramophone records)."
"Embargo","Dublin","Ireland","53.3","-6.3","Cadiz (EAJ3).","Cadiz","Spain","36.5","-6.3","Embargo (Dublin): Cadiz (EAJ3)."
"BM/AMN","","","","","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","BM/AMN: Barcelona (EAJ13)."
"W. E. K.","Burton-on-Trent","UK","52.8","-1.6","Muenster gave selections from several operas on the date mentioned.","Muenster","Germany","51.9","7.6","W. E. K. (Burton-on-Trent): Muenster gave selections from several operas on the date mentioned."
"Twin Valve","","","","","(a) Hamburg, relay of opera La Tosca (Puccini) from the State Theatre in that town.","Hamburg","Germany","53.5","10.0","Twin Valve: (a) Hamburg, relay of opera La Tosca (Puccini) from the State Theatre in that town. (b) Frankfort-on-Main giving Maria Magdalena (Hebbel). Later you received an English lesson from Frederikstad (relay of Oslo)."
"Twin Valve","","","","","(b) Frankfort-on-Main giving Maria Magdalena (Hebbel).","Frankfurt","Germany","50.1","8.7","Twin Valve: (a) Hamburg, relay of opera La Tosca (Puccini) from the State Theatre in that town. (b) Frankfort-on-Main giving Maria Magdalena (Hebbel). Later you received an English lesson from Frederikstad (relay of Oslo)."
"Twin Valve","","","","","Later you received an English lesson from Frederikstad (relay of Oslo).","Frederikstad","Norway","59.2","10.9","Twin Valve: (a) Hamburg, relay of opera La Tosca (Puccini) from the State Theatre in that town. (b) Frankfort-on-Main giving Maria Magdalena (Hebbel). Later you received an English lesson from Frederikstad (relay of Oslo)."
