"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Monkeyshatch","","","","","Hanover (297m), relay of Hamburg.","Hanover","Germany","52.4","9.7","Monkeyshatch: Hanover (297m), relay of Hamburg."
"Denton","","","","","(2) either Barcelona (EAJ13) or Seville (EAJ17), but no programmes available","Barcelona","Spain","41.4","2.2","Denton: (2) either Barcelona (EAJ13) or Seville (EAJ17), but no programmes available; (3) Bilbao (EAJ11)."
"Denton","","","","","(3) Bilbao (EAJ11).","Bilbao","Spain","43.3","-2.9","Denton: (2) either Barcelona (EAJ13) or Seville (EAJ17), but no programmes available; (3) Bilbao (EAJ11)."
"Abbey","","","","","Berlin.","Berlin","Germany","52.5","13.4","Abbey: Berlin."
"Nighthawk","","","","","Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Nighthawk: Barcelona (EAJ1)."
"Good A Aven","Glasgow","UK","55.9","-4.3","Breslau.","Wrocław","Poland","51.1","17.0","Good A Aven (Glasgow): Breslau."
"A.S.P.","","","","","Hamburg, relay of Hanover (Café Continental).","Hamburg","Germany","53.5","10.0","A.S.P.: Hamburg, relay of Hanover (Café Continental)."
"H.J.","Walthamstow","UK","51.6","-0.0","(1) Barcelona (EAJ1);","Barcelona","Spain","41.4","2.2","H.J. (Walthamstow): (1) Barcelona (EAJ1); (2) Frankfort-on-Main, relay of Berlin."
"H.J.","Walthamstow","UK","51.6","-0.0","(2) Frankfort-on-Main, relay of Berlin.","Frankfurt","Germany","50.1","8.7","H.J. (Walthamstow): (1) Barcelona (EAJ1); (2) Frankfort-on-Main, relay of Berlin."
"Howler","","","","","only German station working at that time.","","","","","Howler (gramophone records): only German station working at that time."
"Primax Loudspeaker","Bristol","UK","51.5","-2.6","Koenigs wusterhausen, relay of Berlin.","Königs Wusterhausen","Germany","52.3","13.6","Primax Loudspeaker (Bristol): Koenigs wusterhausen, relay of Berlin."
"A.G.T.","","","","","Sorö, relay of Copenhagen.","Sorø","Denmark","55.4","11.6","A.G.T.: Sorö, relay of Copenhagen."
"Superhet","Bradford","UK","53.8","-1.8","Hamburg, relay of Hanover.","Hamburg","Germany","53.5","10.0","Superhet (Bradford): Hamburg, relay of Hanover."
"Gymró","","","","","Radio Paris.","Paris","France","48.9","2.4","Gymró: Radio Paris."
"Mic","Birkenhead","UK","53.4","-3.0","Frankfort-on-Main, relay of Vienna.","Frankfurt","Germany","50.1","8.7","Mic (Birkenhead): Frankfort-on-Main, relay of Vienna."
"H.F.42","","","","","San Sebastian.","San Sebastián","Spain","43.3","-1.9","H.F.42: San Sebastian."
"Bastille","","","","","(1) San Sebastian,","San Sebastián","Spain","43.3","-1.9","Bastille: (1) San Sebastian, (2) Frankfort-on-Main, relay of Berlin."
"Bastille","","","","","(2) Frankfort-on-Main, relay of Berlin.","Frankfurt","Germany","50.1","8.7","Bastille: (1) San Sebastian, (2) Frankfort-on-Main, relay of Berlin."
"Dee Bee","","","","","(1) Barcelona (EAJ13);","Barcelona","Spain","41.4","2.2","Dee Bee: (1) Barcelona (EAJ13); (2) Muenster; (3) Vienna (Hotel Bristol), 6/8 and 8/8 refers to the date, as your coupons were not numbered."
"Dee Bee","","","","","(2) Muenster;","Münster","Germany","51.9","7.6","Dee Bee: (1) Barcelona (EAJ13); (2) Muenster; (3) Vienna (Hotel Bristol), 6/8 and 8/8 refers to the date, as your coupons were not numbered."
"Dee Bee","","","","","(3) Vienna (Hotel Bristol), 6/8 and 8/8 refers to the date, as your coupons were not numbered.","Vienna","Austria","48.2","16.4","Dee Bee: (1) Barcelona (EAJ13); (2) Muenster; (3) Vienna (Hotel Bristol), 6/8 and 8/8 refers to the date, as your coupons were not numbered."
"Peerless D.V.S. 87","","","","","San Sebastian.","San Sebastián","Spain","43.3","-1.9","Peerless D.V.S. 87: San Sebastian."
"C. E. Draper","Hackney","UK","51.5","-0.1","WLs and details much too vague, cannot trace.","","","","","C. E. Draper (Hackney): WLs and details much too vague, cannot trace."
"Bubby Howl","Taunton","UK","51.0","-3.1","an amateur outfit.","","","","","Bubby Howl (Taunton): an amateur outfit."
