"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Eothen","Richmond","UK","51.5","-0.3","(1) Regret, cannot trace.","","","","","Eothen (Richmond): (1) Regret, cannot trace; (2) Huizen (Holland); (3) Leipzig, relaying dance music from Berlin."
"Eothen","Richmond","UK","51.5","-0.3","(2) Huizen (Holland).","Huizen","Netherlands","52.3","5.2","Eothen (Richmond): (1) Regret, cannot trace; (2) Huizen (Holland); (3) Leipzig, relaying dance music from Berlin."
"Eothen","Richmond","UK","51.5","-0.3","(3) Leipzig, relaying dance music from Berlin.","Leipzig","Germany","51.3","12.4","Eothen (Richmond): (1) Regret, cannot trace; (2) Huizen (Holland); (3) Leipzig, relaying dance music from Berlin."
"Four Valve","Glasgow","UK","55.9","-4.3","Yes, Motala testing (gramophone records).","Motala","Sweden","58.5","15.0","Four Valve (Glasgow): Yes, Motala testing (gramophone records)."
"R. Hill","Hull","UK","53.7","-0.3","Motala testing (gramophone records).","Motala","Sweden","58.5","15.0","R. Hill (Hull): Motala testing (gramophone records)."
"B.M./A.D.B.R.","Manchester","UK","53.5","-2.2","Vienna, Call: Radio Wien.","Vienna","Austria","48.2","16.4","B.M./A.D.B.R. (Manchester): Vienna, Call: Radio Wien."
"N. Boxall","Worthing","UK","50.8","-0.4","W.I. wrong; this was Toulouse (Interval signal: metronome).","Toulouse","France","43.6","1.4","N. Boxall (Worthing): W.I. wrong; this was Toulouse (Interval signal: metronome)."
"A. A. Mauleverer","Dorset","UK","50.8","-2.4","Copenhagen, dance music, possibly from the Restaurant Nimb. Chimes from the Town Hall at midnight (11 p.m. G.M.T.); concert continued until 11.30 p.m. (1) (2) and (3). The new transmitter at Copenhagen testing on 237 metres.","Copenhagen","Denmark","55.7","12.6","A. A. Mauleverer (Dorset): Copenhagen, dance music, possibly from the Restaurant Nimb. Chimes from the Town Hall at midnight (11 p.m. G.M.T.); concert continued until 11.30 p.m. (1) (2) and (3). The new transmitter at Copenhagen testing on 237 metres."
"Etherite","Holt","UK","52.9","1.1","Leningrad.","Saint Petersburg","Russia","59.9","30.3","Etherite (Holt): Leningrad."
"Safety","Bexhill","UK","50.8","0.5","No, this was Kalundborg relaying Copenhagen.","Kalundborg","Denmark","55.7","11.1","Safety (Bexhill): No, this was Kalundborg relaying Copenhagen."
