"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Lorton","Cumberland","","","","Berne.","Bern","Switzerland","46.9","7.4","Lorton (Cumberland): Berne."
"Ajax","Canterbury","UK","51.3","1.1","(a) Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","Ajax (Canterbury): (a) Madrid (EAJ7); (b) PTT, Paris, or Bordeaux relay; (c) Bremen, relay of Hanover; (d) Hamburg, relay of Hanover."
"Ajax","Canterbury","UK","51.3","1.1","(b) PTT, Paris, or Bordeaux relay","","France","","","Ajax (Canterbury): (a) Madrid (EAJ7); (b) PTT, Paris, or Bordeaux relay; (c) Bremen, relay of Hanover; (d) Hamburg, relay of Hanover."
"Ajax","Canterbury","UK","51.3","1.1","(c) Bremen, relay of Hanover","Bremen","Germany","53.1","8.8","Ajax (Canterbury): (a) Madrid (EAJ7); (b) PTT, Paris, or Bordeaux relay; (c) Bremen, relay of Hanover; (d) Hamburg, relay of Hanover."
"Ajax","Canterbury","UK","51.3","1.1","(d) Hamburg, relay of Hanover","Hamburg","Germany","53.5","10.0","Ajax (Canterbury): (a) Madrid (EAJ7); (b) PTT, Paris, or Bordeaux relay; (c) Bremen, relay of Hanover; (d) Hamburg, relay of Hanover."
"RTZ","O.V.","","","","J.W.F. Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","RTZ (O.V.): J.W.F. Madrid (EAJ7), R.V.B. (Walsall): Madrid (EAJ6)."
"R.V.B.","Walsall","UK","52.6","-1.9","Madrid (EAJ6)","Madrid","Spain","40.4","-3.7","RTZ (O.V.): J.W.F. Madrid (EAJ7), R.V.B. (Walsall): Madrid (EAJ6)."
"Ross","","","","","Berlin does not give dance music from 5 p.m. to 11 p.m., but if you mean 10.55 p.m. you heard Breslau relaying Berlin.","Breslau","Germany","51.1","17.0","Ross: Berlin does not give dance music from 5 p.m. to 11 p.m., but if you mean 10.55 p.m. you heard Breslau relaying Berlin."
"Y.A.3","Plumstead","UK","51.5","0.1","Madrid (EAJ7) was working late.","Madrid","Spain","40.4","-3.7","Y.A.3 (Plumstead): Madrid (EAJ7) was working late."
"A.Z.","London","UK","51.5","-0.1","no programmes available; if WL correct could only be Barcelona (EAJ18) or Seville (EAJ17).","","Spain","","","A.Z. (London): no programmes available; if WL correct could only be Barcelona (EAJ18) or Seville (EAJ17)."
