"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Zero","","","","","New high-power station at Milan, relaying dance music from the Fiaschetteria Toscana, until 11.30 p.m. A lady announcer.","Milan","Italy","45.5","9.2","Zero: New high-power station at Milan, relaying dance music from the Fiaschetteria Toscana, until 11.30 p.m. A lady announcer."
"Hibernia","","","","","(3) Naples, relaying from Theatre;","Naples","Italy","40.8","14.3","Hibernia: (3) Naples, relaying from Theatre; (4) PTT Paris is now on about 458 m."
"Hibernia","","","","","(4) PTT Paris is now on about 458 m.","Paris","France","48.9","2.4","Hibernia: (3) Naples, relaying from Theatre; (4) PTT Paris is now on about 458 m."
"New Recent","South Devon","UK","","","Yes, Rome.","Rome","Italy","41.9","12.5","New Recent (South Devon): Yes, Rome."
"Dotty","Ringwood","UK","50.8","-1.8","(1) Bilbao (EAJ9);","Bilbao","Spain","43.3","-2.9","Dotty (Ringwood): (1) Bilbao (EAJ9); (2) Possibly Buda-Pesth."
"Dotty","Ringwood","UK","50.8","-1.8","(2) Possibly Buda-Pesth.","Budapest","Hungary","47.5","19.0","Dotty (Ringwood): (1) Bilbao (EAJ9); (2) Possibly Buda-Pesth."
"G. V. W.","Earl's Court","UK","51.5","-0.2","Do you mean Friday, September 9? If so, Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","G. V. W. (Earl's Court): Do you mean Friday, September 9? If so, Madrid (EAJ7)."
"K. W. 4","","","","","Kalundborg (1,153.8 m.). This transmission was also heard by other listeners, but we cannot say from where the outside relay was taken, as it was not advertised in programmes.","Kalundborg","Denmark","55.7","11.1","K. W. 4: Kalundborg (1,153.8 m.). This transmission was also heard by other listeners, but we cannot say from where the outside relay was taken, as it was not advertised in programmes."
"Yarn","Halifax","UK","53.7","-1.9","Apparently aircraft transmission (900 m.).","","","","Yarn (Halifax): Apparently aircraft transmission (900 m.)."
"Mullard 3","Upper Tooting","UK","51.4","-0.2","Stuttgart. At 7.45 p.m. sports news, followed at 8 p.m. by variety concert. Interval signal: three notes, C, D, G, produced by oscillating valves.","Stuttgart","Germany","48.8","9.2","Mullard 3 (Upper Tooting): Stuttgart. At 7.45 p.m. sports news, followed at 8 p.m. by variety concert. Interval signal: three notes, C, D, G, produced by oscillating valves."
"Beta","Woodford","UK","","","Vienna (Rosenhuegel); interval signal: ticking of metronome.","Vienna","Austria","48.2","16.4","Beta (Woodford): Vienna (Rosenhuegel); interval signal: ticking of metronome."
"Drummer","Maltby","UK","53.4","-1.2","(a) Leipzig;","Leipzig","Germany","51.3","12.4","Drummer (Maltby): (a) Leipzig; (b) Kalundborg (1,153.8 m.) relaying Copenhagen. Press news, followed at 7.15 p.m. by time signal; (c) Apparently the same station as (2). This transmission was heard by other listeners, but we cannot say from where the outside relay was taken, as it was not advertised in programmes."
