"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Neutrodyne","Dorking","UK","51.2","-0.3","Bordeaux (Radio Sud-ouest).","Bordeaux","France","44.8","-0.6","Neutrodyne (Dorking): Bordeaux (Radio Sud-ouest)."
"Radio Baby","Wigan","UK","53.5","-2.6","Either Stettin or Bremen.","","Germany","","","Radio Baby (Wigan): Either Stettin or Bremen."
"A.G.S.H.","","","","","No date given, probably Koenigsusterhausen.","Koenigsusterhausen","Germany","52.4","13.6","A.G.S.H.: No date given, probably Koenigsusterhausen."
"Nitrem","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Nitrem: Hamburg."
"More Jazz","Bath","UK","51.4","-2.4","Koenigsusterhausen, relay of Hamburg.","Koenigsusterhausen","Germany","52.4","13.6","More Jazz (Bath): Koenigsusterhausen, relay of Hamburg."
"Vulcan","","","","","(a) Toulouse, relay of PTT.","Toulouse","France","43.6","1.4","Vulcan: (a) Toulouse, relay of PTT, (b) Copenhagen, (c) Cadiz."
"Vulcan","","","","","(b) Copenhagen.","Copenhagen","Denmark","55.7","12.6","Vulcan: (a) Toulouse, relay of PTT, (b) Copenhagen, (c) Cadiz."
"Vulcan","","","","","(c) Cadiz.","Cadiz","Spain","36.5","-6.3","Vulcan: (a) Toulouse, relay of PTT, (b) Copenhagen, (c) Cadiz."
"S.S.","Doilwen","","","","5FUM, cannot trace, 6FQ, British amateur, (Hastings).","","","","","S.S. (Doilwen): 5FUM, cannot trace, 6FQ, British amateur, (Hastings)."
"Fiat","","","","","Radio Paris.","Paris","France","48.9","2.4","Fiat: Radio Paris."
"Neutrodyne","Maidstone","UK","51.3","0.5","Hamburg.","Hamburg","Germany","53.5","10.0","Neutrodyne (Maidstone): Hamburg."
"C.W.S.","Fulham","UK","51.5","-0.2","Rome.","Rome","Italy","41.9","12.5","C.W.S. (Fulham): Rome."
"W.E.B.","Leicester","UK","52.6","-1.1","San Sebastian.","San Sebastian","Spain","43.3","-1.9","W.E.B. (Leicester): San Sebastian."
"2L.F.V.I.","Manchester","UK","53.5","-2.2","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","2L.F.V.I. (Manchester): Madrid (EAJ7)."
"Diamond","","","","","(1) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Diamond: (1) Madrid (EAJ7); (2) Lyons, relay of PTT, Paris."
"Diamond","","","","","(2) Lyons, relay of PTT, Paris.","Lyons","France","45.8","4.8","Diamond: (1) Madrid (EAJ7); (2) Lyons, relay of PTT, Paris."
"8 Straight","","","","","Cadiz.","Cadiz","Spain","36.5","-6.3","8 Straight: Cadiz."
