"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"3.D.E.2","","","","","Prague.","Prague","Czech Republic","50.1","14.4","3.D.E.2: Prague."
"Howie","","","","","probably British amateur.","","","","","Howie: probably British amateur."
"One Fine Day","","","","","Marseilles, relay of PTT, Paris.","Marseilles","France","43.3","5.4","One Fine Day: Marseilles, relay of PTT, Paris."
"Lady Be Good","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Lady Be Good: San Sebastian."
"Night-Owl","","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Night-Owl: Madrid (EAJ7)."
"Advert","Canterbury","UK","51.3","1.1","Kiel, relay of Hamburg.","Kiel","Germany","54.3","10.1","Advert (Canterbury): Kiel, relay of Hamburg."
"M.O.V.2","Southampton","UK","50.9","-1.4","(1) San Sebastian.","San Sebastian","Spain","43.3","-1.9","M.O.V.2 (Southampton): (1) San Sebastian, (2) vague, Radio Toulouse."
"M.O.V.2","Southampton","UK","50.9","-1.4","(2) vague, Radio Toulouse.","Toulouse","France","43.6","1.4","M.O.V.2 (Southampton): (1) San Sebastian, (2) vague, Radio Toulouse."
"F.H.","Plodder","","","","Berlin (1300 m.).","Berlin","Germany","52.5","13.4","F.H. (Plodder): Berlin (1300 m.)."
"E.M.","","","","","Breslau, relay of Berlin.","Breslau","Germany","51.1","17.0","E.M.: Breslau, relay of Berlin."
"Interested","Sussex","UK","50.9","-0.1","a test; cannot trace.","","","","","Interested (Sussex): a test; cannot trace."
"Carrots","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Carrots: Hamburg."
"G.G.","Hanwell","UK","51.5","-0.3","Hilversum, probably variation in WL. to avoid interference from morse.","Hilversum","Netherlands","52.2","5.2","G.G. (Hanwell): Hilversum, probably variation in WL. to avoid interference from morse."
"Coil Pusher","","","","","(1) Norddeich.","Norddeich","Germany","53.6","7.2","Coil Pusher: (1) Norddeich, (2) Sorö, relay of Copenhagen (Opera House)."
"Coil Pusher","","","","","(2) Sorö, relay of Copenhagen (Opera House).","Copenhagen","Denmark","55.7","12.6","Coil Pusher: (1) Norddeich, (2) Sorö, relay of Copenhagen (Opera House)."
"I. H. C. S.","Leonards","","","","amateur.","","","","","I. H. C. S. (Leonards): amateur."
"Beaufort","Swansea","UK","51.6","-3.9","no estimated W.L. given.","","","","","Beaufort (Swansea): no estimated W.L. given."
"Heidi","","","","","Frankfort-on-Main, relay of Berlin.","Frankfurt","Germany","50.1","8.7","Heidi: Frankfort-on-Main, relay of Berlin."
"The Prince Receiver","Gatford","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","The Prince Receiver (Gatford): Madrid (EAJ7)."
"Memo","","","","","cannot trace on that W.L.","","","","","Memo: cannot trace on that W.L."
"Barcelona","","","","","Spain:","","","","","Barcelona (Spain):"
"3336","Southampton","UK","50.9","-1.4","(1) too vague; not an ordinary transmission; presumably a test.","","","","","3336 (Southampton): (1) too vague; not an ordinary transmission; presumably a test; (2) Malmö, relay of Stockholm; (3) Hanover, relay of Hamburg."
"3336","Southampton","UK","50.9","-1.4","(2) Malmö, relay of Stockholm.","Stockholm","Sweden","59.3","18.1","3336 (Southampton): (1) too vague; not an ordinary transmission; presumably a test; (2) Malmö, relay of Stockholm; (3) Hanover, relay of Hamburg."
"3336","Southampton","UK","50.9","-1.4","(3) Hanover, relay of Hamburg.","Hanover","Germany","52.4","9.7","3336 (Southampton): (1) too vague; not an ordinary transmission; presumably a test; (2) Malmö, relay of Stockholm; (3) Hanover, relay of Hamburg."
"Jugo","Lowestoft","UK","52.5","1.7","cannot trace; presumably amateur transmission.","","","","","Jugo (Lowestoft): cannot trace; presumably amateur transmission."
"Gecophone","","","","","(1) Kiel, relay of Hamburg.","Kiel","Germany","54.3","10.1","Gecophone: (1) Kiel, relay of Hamburg, (2) Bremen, relay of Hamburg."
