"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"W.D.H.","","","","","9 p.m. Breslau.","Breslau","Germany","51.1","17.0","W.D.H.: 9 p.m. Breslau; 9.45 p.m. Aberdeen."
"W.D.H.","","","","","9.45 p.m. Aberdeen.","Aberdeen","UK","57.1","-2.1","W.D.H.: 9 p.m. Breslau; 9.45 p.m. Aberdeen."
"Peter","Brussels","Belgium","50.8","4.4","6.30 p.m. Union-Radio, Madrid.","Madrid","Spain","40.4","-3.7","Peter (Brussels): 6.30 p.m. Union-Radio, Madrid; 7.25 p.m. No coupon."
"Peter","Brussels","Belgium","50.8","4.4","7.25 p.m. No coupon.","","","","","Peter (Brussels): 6.30 p.m. Union-Radio, Madrid; 7.25 p.m. No coupon."
"A.L.S.","","","","","Malmoe.","Malmo","Sweden","55.6","13.0","A.L.S.: Malmoe."
"A.L.M.","","","","","Radio-Castilla, Madrid.","Madrid","Spain","40.4","-3.7","A.L.M.: Radio-Castilla, Madrid."
"Cymro","","","","","Hilversum.","Hilversum","Netherlands","52.2","5.2","Cymro: Hilversum."
"Ostungerung","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Ostungerung: San Sebastian."
"Gurkha","","","","","Bremen.","Bremen","Germany","53.1","8.8","Gurkha: Bremen."
"L","","","","","Union-Radio, Madrid.","Madrid","Spain","40.4","-3.7","L.: Union-Radio, Madrid."
"Harkaway","","","","","Malmo.","Malmo","Sweden","55.6","13.0","Harkaway: Malmo."
"Toosey","","","","","Dortmund.","Dortmund","Germany","51.5","7.5","Toosey: Dortmund."
"Oscillon","","","","","Union-Radio, Madrid.","Madrid","Spain","40.4","-3.7","Oscillon: Union-Radio, Madrid."
"Puzzled","","","","","Radio-Castella, Madrid.","Madrid","Spain","40.4","-3.7","Puzzled: Radio-Castella, Madrid."
"Cedar","","","","","Union-Radio Madrid.","Madrid","Spain","40.4","-3.7","Cedar: Union-Radio Madrid."
"Centreville","","","","","Amateur transmitting.","","","","","Centreville: Amateur transmitting."
"Water","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Water: Hamburg."
"Joie-de-Vivre","","","","","Radio-Cadiz.","Cadiz","Spain","36.5","-6.3","Joie-de-Vivre: Radio-Cadiz."
"Arjoro","","","","","Union-Radio, Madrid.","Madrid","Spain","40.4","-3.7","Arjoro: Union-Radio, Madrid."
"Wavelength","","","","","6 p.m. Oslo.","Oslo","Norway","59.9","10.8","Wavelength: 6 p.m. Oslo; 12 a.m. Radio-Cadiz."
"Wavelength","","","","","12 a.m. Radio-Cadiz.","Cadiz","Spain","36.5","-6.3","Wavelength: 6 p.m. Oslo; 12 a.m. Radio-Cadiz."
"Two-Valve","","","","","Union-Radio, Madrid.","Madrid","Spain","40.4","-3.7","Two-Valve: Union-Radio, Madrid."
"S.C.","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","S.C.: San Sebastian."
"Phonetic","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Phonetic: San Sebastian."
"Puzzled","Oxford","UK","51.8","-1.3","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Puzzled (Oxford): San Sebastian."
"M.T.G.","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","M.T.G.: San Sebastian."
"D.C.A.","","","","","6.15 p.m. San Sebastian.","San Sebastian","Spain","43.3","-1.9","D.C.A.: 6.15 p.m. San Sebastian."
"Jud","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Jud: San Sebastian."
"Guy","","","","","Munster.","Munster","Germany","51.9","7.6","Guy: Munster."
"H.C.","","","","","Muenster.","Munster","Germany","51.9","7.6","H.C.: Muenster."
"P.A.T.","","","","","Radio-Cadiz.","Cadiz","Spain","36.5","-6.3","P.A.T.: Radio-Cadiz."
"Albatross","","","","","Stuttgart.","Stuttgart","Germany","48.8","9.2","Albatross: Stuttgart."
"Mug","","","","","Cannot trace.","","","","","Mug: Cannot trace."
"G.A.","Birmingham","UK","52.5","-1.9","12.15 Union-Radio.","Madrid","Spain","40.4","-3.7","G.A. (Birmingham): 12.15 Union-Radio; 12.10; No trace."
"G.A.","Birmingham","UK","52.5","-1.9","12.10.","","","","","G.A. (Birmingham): 12.15 Union-Radio; 12.10; No trace."
"G.A.","Birmingham","UK","52.5","-1.9","No trace.","","","","","G.A. (Birmingham): 12.15 Union-Radio; 12.10; No trace."
"D.C.A.","","","","","6 p.m. Oslo.","Oslo","Norway","59.9","10.8","D.C.A.: 6 p.m. Oslo; 6.15 San Sebastian."
"D.C.A.","","","","","6.15 San Sebastian.","San Sebastian","Spain","43.3","-1.9","D.C.A.: 6 p.m. Oslo; 6.15 San Sebastian."
"Hanson","","","","","Cadiz EAJ3.","Cadiz","Spain","36.5","-6.3","Hanson: Cadiz EAJ3."
"Asomrof","","","","","An amateur.","","","","","Asomrof: An amateur."
"Peter","","","","","Radio-Toulouse.","Toulouse","France","43.6","1.4","Peter: Radio-Toulouse."
"Live Wire","","","","","Probably Stockholm, 428 m.","Stockholm","Sweden","59.3","18.1","Live Wire: Probably Stockholm, 428 m."
"Oscl","","","","","Radio-Toulouse.","Toulouse","France","43.6","1.4","Oscl: Radio-Toulouse."
"Barton","","","","","Union Radio, Madrid.","Madrid","Spain","40.4","-3.7","Barton: Union Radio, Madrid."
"R.L.B.","Liverpool","UK","53.4","-3.0","Hamburg.","Hamburg","Germany","53.5","10.0","R.L.B. (Liverpool): Hamburg."
"Light Blue","","","","","Munich, via Nuremberg.","Munich","Germany","48.1","11.6","Light Blue: Munich, via Nuremberg."
"Yorkshire Listener","","","","","Probably Moscow (1,450 m.).","Moscow","Russia","55.8","37.6","Yorkshire Listener: Probably Moscow (1,450 m.)."
"Radio Fan","","","","","Berlin (505 m.).","Berlin","Germany","52.5","13.4","Radio Fan: Berlin (505 m.)."
"Happy","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Happy: Hamburg."
"Kemist","","","","","Stuttgart.","Stuttgart","Germany","48.8","9.2","Kemist: Stuttgart."
"Quarry Bank","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Quarry Bank: Hamburg."
"Reflex","","","","","(a) Nov. 14, probably Madrid (404 m.) or Bilbao (415 m.).","Madrid","Spain","40.4","-3.7","Reflex: (a) Nov. 14, probably Madrid (404 m.) or Bilbao (415 m.); (b) Nov. 12, Radio-Toulouse."
"Reflex","","","","","(b) Nov. 12, Radio-Toulouse.","Toulouse","France","43.6","1.4","Reflex: (a) Nov. 14, probably Madrid (404 m.) or Bilbao (415 m.); (b) Nov. 12, Radio-Toulouse."
"L","Woodford","UK","51.6","0.0","(1) Cadiz.","Cadiz","Spain","36.5","-6.3","L (Woodford): (1) Cadiz, (2), (3) and (4), No coupons."
"L","Woodford","UK","51.6","0.0","(2), (3) and (4), No coupons.","","","","","L (Woodford): (1) Cadiz, (2), (3) and (4), No coupons."
"Searcher","","","","","Union Radio, Madrid.","Madrid","Spain","40.4","-3.7","Searcher: Union Radio, Madrid."
"Frintonian","","","","","Cannot trace.","","","","","Frintonian: Cannot trace."
"Interested","","","","","Probably Oslo.","Oslo","Norway","59.9","10.8","Interested: Probably Oslo."
"Lydbrook","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Lydbrook: San Sebastian."
"Bafoue","Barnsley","UK","53.6","-1.5","Possibly CNRT, Toronto.","Toronto","Canada","43.7","-79.4","Bafoue (Barnsley): Possibly CNRT, Toronto."
"Valvo","","","","","(1) 7.45 p.m., Cannot trace.","","","","","Valvo: (1) 7.45 p.m., Cannot trace; (2) 10.15 Stockholm."
"Valvo","","","","","(2) 10.15 Stockholm.","Stockholm","Sweden","59.3","18.1","Valvo: (1) 7.45 p.m., Cannot trace; (2) 10.15 Stockholm."
"Irwin","","","","","B.B.C. Experimental Station, Chelmsford.","Chelmsford","UK","51.7","0.5","Irwin: B.B.C. Experimental Station, Chelmsford."
"In the Dark","","","","","Union Radio, Madrid.","Madrid","Spain","40.4","-3.7","In the Dark: Union Radio, Madrid."
"Boots","","","","","Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Boots: Barcelona (EAJ1)."
"Roebottom","","","","","Nuremberg.","Nuremberg","Germany","49.5","11.1","Roebottom: Nuremberg."
"Coleman","","","","","Union Radio, Madrid.","Madrid","Spain","40.4","-3.7","Coleman: Union Radio, Madrid."
"Twin Valve","","","","","Stockholm.","Stockholm","Sweden","59.3","18.1","Twin Valve: Stockholm."
"Tonic","","","","","Radio Berne.","Berne","Switzerland","46.9","7.4","Tonic: Radio Berne."
"Enthusiast","","","","","Koenigs Wusterhausen (2,525 m.).","Koenigs Wusterhausen","Germany","52.3","13.6","Enthusiast: Koenigs Wusterhausen (2,525 m.)."
"T.C. Bolton","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","T.C. Bolton: Hamburg."
"One-Valver","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","One-Valver: Hamburg."
"Ace","","","","","No coupons.","","","","","Ace: No coupons."
