"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Arnold Linsley","Starbeck","","","","a new station; Radio-Madrilena, Madrid.","Madrid","Spain","40.4","-3.7","Arnold Linsley (Starbeck): a new station; Radio-Madrilena, Madrid."
"Naturwissenschaft","Leicester","UK","52.6","-1.1","(Jan. 3) presumably Bordeaux-Lafayette, supposed to operate on 396 m., as advertised.","Bordeaux","France","44.8","-0.6","Naturwissenschaft (Leicester): (Jan. 3) presumably Bordeaux-Lafayette, supposed to operate on 396 m., as advertised. The call you heard of the other station was possibly Radio-Madrilena, Madrid, the new station recently installed in that city."
"Naturwissenschaft","Leicester","UK","52.6","-1.1","The call you heard of the other station was possibly Radio-Madrilena, Madrid, the new station recently installed in that city.","Madrid","Spain","40.4","-3.7","Naturwissenschaft (Leicester): (Jan. 3) presumably Bordeaux-Lafayette, supposed to operate on 396 m., as advertised. The call you heard of the other station was possibly Radio-Madrilena, Madrid, the new station recently installed in that city."
"Jacko","Winchester","UK","51.1","-1.3","Rome on 449 m.","Rome","Italy","41.9","12.5","Jacko (Winchester): Rome on 449 m."
"Glover","Leeds","UK","53.8","-1.5","(1) Berlin.","Berlin","Germany","52.5","13.4","Glover (Leeds): (1) Berlin; (2) Karlsborg relaying Cabaret performance from Karlstad."
"Glover","Leeds","UK","53.8","-1.5","(2) Karlsborg relaying Cabaret performance from Karlstad.","Karlsborg","Sweden","58.5","14.5","Glover (Leeds): (1) Berlin; (2) Karlsborg relaying Cabaret performance from Karlstad."
"J. W. L","", "", "", "", "without doubt, Rome on 449 m. programmes are frequently altered.","Rome","Italy","41.9","12.5","J. W. L/P. Z.: without doubt, Rome on 449 m. programmes are frequently altered."
"P. Z.","", "", "", "", "without doubt, Rome on 449 m. programmes are frequently altered.","Rome","Italy","41.9","12.5","J. W. L/P. Z.: without doubt, Rome on 449 m. programmes are frequently altered."
"John","Workington","UK","54.6","-3.5","Karlsborg relaying Stockholm.","Karlsborg","Sweden","58.5","14.5","John (Workington): Karlsborg relaying Stockholm."
"Potter","Stoke-on-Trent","UK","53.0","-2.2","(1) possibly Radio-Madrilena, Madrid.","Madrid","Spain","40.4","-3.7","Potter (Stoke-on-Trent): Your wishes are heartily reciprocated. (1) possibly Radio-Madrilena, Madrid ; (2) without doubt, an amateur."
