"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Patience","Aylesbury","UK","51.8","-0.8","We presume that you mean mid-day. Details do not tally with the programmes of any official European broadcasting stations on or near that wavelength. Were these not gramophone records transmitted by an amateur experimenter?","","","","","Patience (Aylesbury): We presume that you mean mid-day. Details do not tally with the programmes of any official European broadcasting stations on or near that wavelength. Were these not gramophone records transmitted by an amateur experimenter?"
"2-Valve Neutrodyne","Higham Ferrers","UK","52.3","-0.6","Details are very scanty; we are inclined to believe that you heard a meteorological forecast from Norddeich (North Germany).","Norddeich","Germany","53.6","7.2","2-Valve Neutrodyne (Higham Ferrers): Details are very scanty; we are inclined to believe that you heard a meteorological forecast from Norddeich (North Germany)."
"Reflex","Dudley","UK","52.5","-2.1","(1) Cannot trace on this wavelength; not a European station.","","","","","Reflex (Dudley): (1) Cannot trace on this wavelength; not a European station, (2) apparently WGY, Schenectady."
"Reflex","Dudley","UK","52.5","-2.1","(2) apparently WGY, Schenectady.","Schenectady","USA","42.8","-73.9","Reflex (Dudley): (1) Cannot trace on this wavelength; not a European station, (2) apparently WGY, Schenectady."
"Rabbit","Luton","UK","51.9","-0.4","We cannot possibly answer your query; you do not say what you heard. Wavelength is also much too vague.","","","","","Rabbit (Luton): We cannot possibly answer your query; you do not say what you heard. Wavelength is also much too vague."
"E. S.","Old Colwyn","UK","53.3","-3.7","(1) Item not in programmes, but would tally, in time, with transmission from Bruenn (Czecho-Slovakia) on 441 m., from Restaurant Rosenbreier.","Brno","Czech Republic","49.2","16.6","E. S. (Old Colwyn): (1) Item not in programmes, but would tally, in time, with transmission from Bruenn (Czecho-Slovakia) on 441 m., from Restaurant Rosenbreier, (2) we cannot trace these two items in any published programmes."
"E. S.","Old Colwyn","UK","53.3","-3.7","(2) we cannot trace these two items in any published programmes.","","","","","E. S. (Old Colwyn): (1) Item not in programmes, but would tally, in time, with transmission from Bruenn (Czecho-Slovakia) on 441 m., from Restaurant Rosenbreier, (2) we cannot trace these two items in any published programmes."
"Beaulieu 5","","","","","We cannot definitely identify this transmitter, although from various reports received from readers, we believe that this must be the new Belgrade (Jugo-Slavia) station testing on about 1,650 metres. It is possible that in these cases the wavelength is somewhat shorter.","Belgrade","Serbia","44.8","20.5","Beaulieu 5: We cannot definitely identify this transmitter, although from various reports received from readers, we believe that this must be the new Belgrade (Jugo-Slavia) station testing on about 1,650 metres. It is possible that in these cases the wavelength is somewhat shorter."
"Bonnie Scotland","","","","","No, we do not know what Allo Easy means; it is too difficult to trace; (2) We cannot possibly give names and addresses of amateur transmitters in these columns.","","","","","Bonnie Scotland: No, we do not know what Allo Easy means; it is too difficult to trace; (2) We cannot possibly give names and addresses of amateur transmitters in these columns."
"Fudge","Folkestone","UK","51.1","1.2","Cork on 400 metres, relaying programme from Dublin.","Cork","Ireland","51.9","-8.5","Fudge (Folkestone): Cork on 400 metres, relaying programme from Dublin."
