"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Skipper","Great Yarmouth","UK","52.6","1.7","Cannot confirm, but believe this is a transmission from De Bilt (KNMI), Holland, on 1,100 m. Meteorological forecasts are broadcast four times daily, and it is probable that as a Government station, it also sends out a time signal. We do not recognise the call sign.","De Bilt","Netherlands","52.1","5.2","Skipper (Great Yarmouth): Cannot confirm, but believe this is a transmission from De Bilt (KNMI), Holland, on 1,100 m. Meteorological forecasts are broadcast four times daily, and it is probable that as a Government station, it also sends out a time signal. We do not recognise the call sign."
"J. E. H.","Rhondda","UK","51.6","-3.4","(1) Probably Cadiz (EAJ3) experimental concert;","Cádiz","Spain","36.5","-6.3","J. E. H. (Rhondda): (1) Probably Cadiz (EAJ3) experimental concert; (2) Nuremberg relaying dance music from Munich; (3) Falun relaying dance music from Stockholm; (4) Yes, if W.L. correct, should be WJAZ (Chicago), but cannot check programme."
"J. E. H.","Rhondda","UK","51.6","-3.4","(2) Nuremberg relaying dance music from Munich;","Nuremberg","Germany","49.5","11.1","J. E. H. (Rhondda): (1) Probably Cadiz (EAJ3) experimental concert; (2) Nuremberg relaying dance music from Munich; (3) Falun relaying dance music from Stockholm; (4) Yes, if W.L. correct, should be WJAZ (Chicago), but cannot check programme."
"J. E. H.","Rhondda","UK","51.6","-3.4","(3) Falun relaying dance music from Stockholm;","Falun","Sweden","60.6","15.6","J. E. H. (Rhondda): (1) Probably Cadiz (EAJ3) experimental concert; (2) Nuremberg relaying dance music from Munich; (3) Falun relaying dance music from Stockholm; (4) Yes, if W.L. correct, should be WJAZ (Chicago), but cannot check programme."
"J. E. H.","Rhondda","UK","51.6","-3.4","(4) Yes, if W.L. correct, should be WJAZ (Chicago), but cannot check programme.","Chicago","USA","41.9","-87.6","J. E. H. (Rhondda): (1) Probably Cadiz (EAJ3) experimental concert; (2) Nuremberg relaying dance music from Munich; (3) Falun relaying dance music from Stockholm; (4) Yes, if W.L. correct, should be WJAZ (Chicago), but cannot check programme."
"E. H. Johnson","Portslade","UK","50.8","-0.2","(1) PTT Paris, 8. a.m., News, 2.10 p.m. afternoon concert;","Paris","France","48.9","2.4","E. H. Johnson (Portslade): (1) PTT Paris, 8. a.m., News, 2.10 p.m. afternoon concert; (2) PTT Lyons relaying the afternoon concert from PTT Paris."
"E. H. Johnson","Portslade","UK","50.8","-0.2","(2) PTT Lyons relaying the afternoon concert from PTT Paris.","Lyon","France","45.8","4.8","E. H. Johnson (Portslade): (1) PTT Paris, 8. a.m., News, 2.10 p.m. afternoon concert; (2) PTT Lyons relaying the afternoon concert from PTT Paris."
"Ore","Bedminster","UK","51.4","-2.6","On June 28, 29 and 30, Koenigsusterhausen, Berlin, Langenberg and Stuttgart broadcast a programme of gramophone records from 4.30 to 7.30 a.m. You heard Koenigsusterhausen. See Eclipse list of foreign transmissions in World-Radio, issue 24/6/27, No. 100.","Königs Wusterhausen","Germany","52.3","13.6","Ore (Bedminster): On June 28, 29 and 30, Koenigsusterhausen, Berlin, Langenberg and Stuttgart broadcast a programme of gramophone records from 4.30 to 7.30 a.m. You heard Koenigsusterhausen. See Eclipse list of foreign transmissions in World-Radio, issue 24/6/27, No. 100."
"M. R. E.","London","UK","51.5","-0.1","Dortmund relaying dance music from Cologne via Langenberg.","Dortmund","Germany","51.5","7.5","M. R. E. (S.W.1): Dortmund relaying dance music from Cologne via Langenberg."
"Sunbeam","Workington","UK","54.6","-3.6","Dortmund (relaying dance music from Cologne via Langenberg until 1 a.m. 3/7/27. See programme in World Radio.","Dortmund","Germany","51.5","7.5","Sunbeam (Workington): Dortmund (relaying dance music from Cologne via Langenberg until 1 a.m. 3/7/27. See programme in World Radio."
"Straight Two","Allerton","UK","53.8","-1.8","Apparently gramophone records, but without some estimated W.L. it is impossible to identify transmitter. Most of the long-wave stations were broadcasting dance music.","","","","","Straight Two (Allerton): Apparently gramophone records, but without some estimated W.L. it is impossible to identify transmitter. Most of the long-wave stations were broadcasting dance music."
"M. M.","Manchester","UK","53.5","-2.2","Details are too vague - can trace no French station working at that time.","","","","","M. M. (Manchester): Details are too vague - can trace no French station working at that time."
"Jaybejay","Edinburgh","UK","55.9","-3.2","Sorö relaying Copenhagen. Dance music relayed from the Restaurant Nimb. Midnight chimes relayed from the Town Hall. See programme in World Radio.","Sorø","Denmark","55.4","11.6","Jaybejay (Edinburgh): Sorö relaying Copenhagen. Dance music relayed from the Restaurant Nimb. Midnight chimes relayed from the Town Hall. See programme in World Radio."
"D.K. Fiend","Nuneaton","UK","52.5","-1.5","Possibly Radio Toulouse, which uses a metronome as an interval signal. Coupon must be sent with each enquiry.","Toulouse","France","43.6","1.4","D.K. Fiend (Nuneaton): Possibly Radio Toulouse, which uses a metronome as an interval signal. Coupon must be sent with each enquiry."
"Ninety Second","","","","","Freiburg relaying dance music from Frankfurt-on-Main.","Freiburg","Germany","47.9","7.8","Ninety Second: Freiburg relaying dance music from Frankfurt-on-Main."
"Boston","","","","","Possibly Belgrade testing (about 1,650 m.).","Belgrade","Serbia","44.8","20.5","Boston: Possibly Belgrade testing (about 1,650 m.)."
"10001","Jersey","UK","49.2","-2.1","New station at Rennes (Brittany) (320 m.) relay of PTT Paris.","Rennes","France","48.1","-1.7","10001 (Jersey): New station at Rennes (Brittany) (320 m.) relay of PTT Paris."
"A. Rhodes","Watford","UK","51.7","-0.4","Details and W.L. are very vague - possibly Langenberg.","Langenberg","Germany","51.3","7.1","A. Rhodes (Watford): Details and W.L. are very vague - possibly Langenberg."
"Blink Bonny","Bournemouth","UK","50.7","-1.9","Eiffel Tower relaying PTT Paris. Dance music from the Coliseum (Eiffel Tower, Worry): Bell Telephone Company, Canada (26.18 m.) working in connection with the Beam station at Drummondville, Quebec.","Paris","France","48.9","2.4","Blink Bonny (Bournemouth): Eiffel Tower relaying PTT Paris. Dance music from the Coliseum (Eiffel Tower, Worry): Bell Telephone Company, Canada (26.18 m.) working in connection with the Beam station at Drummondville, Quebec."
"B. H. Roper","Guernsey","UK","49.5","-2.5","Coupon relaying Weather Report and News from Dublin. Coupon must be sent with each enquiry.","Dublin","Ireland","53.3","-6.3","B. H. Roper (Guernsey): Coupon relaying Weather Report and News from Dublin. Coupon must be sent with each enquiry."
"Tocsin","Sheffield","UK","53.4","-1.5","(1) WL. surely wrong; each enquiry.","","","","","Tocsin (Sheffield): (1) WL. surely wrong; each enquiry. (2) Langenberg relaying concert from the Rheinterrasse, Düsseldorf, until midnight; (3) The École Supérieure des PTT Paris relayed the speeches from the banquet given by the American Chamber of Commerce, Paris, to the U.S.A. aviators (Commander Byrd, etc.). The transmission was taken by all PTT relays, including the Eiffel Tower. You received this from PTT Rennes (320 m.). Coupon must be sent with each enquiry."
"Tocsin","Sheffield","UK","53.4","-1.5","(2) Langenberg relaying concert from the Rheinterrasse, Düsseldorf, until midnight;","Langenberg","Germany","51.3","7.1","Tocsin (Sheffield): (1) WL. surely wrong; each enquiry. (2) Langenberg relaying concert from the Rheinterrasse, Düsseldorf, until midnight; (3) The École Supérieure des PTT Paris relayed the speeches from the banquet given by the American Chamber of Commerce, Paris, to the U.S.A. aviators (Commander Byrd, etc.). The transmission was taken by all PTT relays, including the Eiffel Tower. You received this from PTT Rennes (320 m.). Coupon must be sent with each enquiry."
"Tocsin","Sheffield","UK","53.4","-1.5","(3) The École Supérieure des PTT Paris relayed the speeches from the banquet given by the American Chamber of Commerce, Paris, to the U.S.A. aviators (Commander Byrd, etc.). The transmission was taken by all PTT relays, including the Eiffel Tower. You received this from PTT Rennes (320 m.). Coupon must be sent with each enquiry.","Rennes","France","48.1","-1.7","Tocsin (Sheffield): (1) WL. surely wrong; each enquiry. (2) Langenberg relaying concert from the Rheinterrasse, Düsseldorf, until midnight; (3) The École Supérieure des PTT Paris relayed the speeches from the banquet given by the American Chamber of Commerce, Paris, to the U.S.A. aviators (Commander Byrd, etc.). The transmission was taken by all PTT relays, including the Eiffel Tower. You received this from PTT Rennes (320 m.). Coupon must be sent with each enquiry."
