"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Optimist","","","","","presumably Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Optimist: presumably Barcelona (EAJ13)."
"Searcher","","","","","(a) Malmö","Malmö","Sweden","55.6","13.0","Searcher: (a) Malmö, (b) Hanover."
"Searcher","","","","","(b) Hanover.","Hanover","Germany","52.4","9.7","Searcher: (a) Malmö, (b) Hanover."
"Three Valver","","","","","no date given.","","","","","Three Valver: no date given."
"Jerry","","","","","(1) Leipzig","Leipzig","Germany","51.3","12.4","Jerry: (1) Leipzig, (2) Berne."
"Jerry","","","","","(2) Berne.","Berne","Switzerland","46.9","7.4","Jerry: (1) Leipzig, (2) Berne."
"4VS4","","","","","no W.L. given.","","","","","4VS4: no W.L. given."
"MAZZ","","","","","B.B.C. experimental station.","","","","","MAZZ: B.B.C. experimental station."
"Three Valve","Eve","","","","W.L. wrong, probably Berne.","Berne","Switzerland","46.9","7.4","Three Valve (Eve): W.L. wrong, probably Berne."
"Gay Blondel","","","","","Nuremberg.","Nuremberg","Germany","49.5","11.1","Gay Blondel: Nuremberg."
"Achtung","","","","","Koenigswusterhausen.","Koenigswusterhausen","Germany","52.3","13.6","Achtung: Koenigswusterhausen."
"Revelly","","","","","Radio Berne (Switzerland).","Berne","Switzerland","46.9","7.4","Revelly: Radio Berne (Switzerland)."
"Ern","Harrogate","","","","probably Moscow.","Moscow","Russia","55.8","37.6","Ern (Harrogate): probably Moscow."
"Duo","","","","","Berne.","Berne","Switzerland","46.9","7.4","Duo: Berne."
"Excel","","","","","no French station on that W.L., may have been Swedish relay.","","","","","Excel: no French station on that W.L., may have been Swedish relay."
"Dulwich","","","","","Keston testing relay of KDKA.","Keston","UK","51.3","0.1","Dulwich: Keston testing relay of KDKA."
"Dugie","Port Talbot","","","","Berlin (Opera Oberon).","Berlin","Germany","52.5","13.4","Dugie (Port Talbot): Berlin (Opera Oberon)."
"E. A.","Perth","","","","Koenigswusterhausen (Press news).","Koenigswusterhausen","Germany","52.3","13.6","E. A. (Perth): Koenigswusterhausen (Press news)."
"Accuracy","","","","","Berne test transmission on 315 m.","Berne","Switzerland","46.9","7.4","Accuracy: Berne test transmission on 315 m."
"Railway","Great Yarmouth","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Railway (Great Yarmouth): Hamburg."
"Bayite","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Bayite: Hamburg."
"Distance","","","","","4 a.m. or p.m.?","","","","","Distance: 4 a.m. or p.m.?"
"Machirk","","","","","probably Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Machirk: probably Barcelona (EAJ13)."
"T.H.T.","Weston","","","","Berlin.","Berlin","Germany","52.5","13.4","T.H.T. Weston: Berlin."
"Normad","","","","","cannot trace.","","","","","Normad: cannot trace."
"Smoke Flake","","","","","(1) Hamburg","Hamburg","Germany","53.5","10.0","Smoke Flake: (1) Hamburg, (2) B.B.C. station testing."
"Smoke Flake","","","","","(2) B.B.C. station testing.","","","","","Smoke Flake: (1) Hamburg, (2) B.B.C. station testing."
"Earth","","","","","Madrid (Union Radio).","Madrid","Spain","40.4","-3.7","Earth: Madrid (Union Radio)."
"Schoolboy","Kettering","","","","Hanover.","Hanover","Germany","52.4","9.7","Schoolboy (Kettering): Hanover."
"Whiskers","","","","","cannot trace.","","","","","Whiskers: cannot trace."
"D. M. L.","Derbyshire","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","D. M. L. (Derbyshire): San Sebastian."
"Low Loss","","","","","(a) Nuremberg","Nuremberg","Germany","49.5","11.1","Low Loss: (a) Nuremberg, (b) Brussels."
"Low Loss","","","","","(b) Brussels.","Brussels","Belgium","50.8","4.3","Low Loss: (a) Nuremberg, (b) Brussels."
"Searcher","","","","","probably Hilversum.","Hilversum","Netherlands","52.2","5.2","Searcher: probably Hilversum."
"Ubique","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Ubique: Hamburg."
"Renrut","","","","","probably Dortmund.","Dortmund","Germany","51.5","7.5","Renrut: probably Dortmund."
"Gower","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Gower: San Sebastian."
"T. H. S.","Alfold","","","","(7.55) San Sebastian","San Sebastian","Spain","43.3","-1.9","T. H. S. (Alfold): (7.55) San Sebastian, (8.0 p.m.) rather vague detail, but probably Frankfurt."
"T. H. S.","Alfold","","","","(8.0 p.m.) rather vague detail, but probably Frankfurt.","Frankfurt","Germany","50.1","8.7","T. H. S. (Alfold): (7.55) San Sebastian, (8.0 p.m.) rather vague detail, but probably Frankfurt."
"Harmony Four","","","","","Berne.","Berne","Switzerland","46.9","7.4","Harmony Four: Berne."
"Anode Reaction","","","","","(A) Malmö","Malmö","Sweden","55.6","13.0","Anode Reaction: (A) Malmö, (2) Elberfeld."
"Anode Reaction","","","","","(2) Elberfeld.","Elberfeld","Germany","51.2","7.0","Anode Reaction: (A) Malmö, (2) Elberfeld."
"Watchman","","","","","B.B.C. (Keston) testing relay.","Keston","UK","51.3","0.1","Watchman: B.B.C. (Keston) testing relay."
"Night Hawk","Liverpool","","","","Bilbao (EAJ11) 418 m.","Bilbao","Spain","43.3","-2.9","Night Hawk (Liverpool): Bilbao (EAJ11) 418 m."
"Harkaway","Guernsey","","","","if French, presumably Petit Parisien, but no concert advertised.","","","","","Harkaway (Guernsey): if French, presumably Petit Parisien, but no concert advertised."
"G. D.","Bristol","","","","Bremen.","Bremen","Germany","53.1","8.8","G. D. (Bristol): Bremen."
"Crossley","","","","","Koenigswusterhausen.","Koenigswusterhausen","Germany","52.3","13.6","Crossley: Koenigswusterhausen."
"Live Wire","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Live Wire, Tenk: Hamburg."
"Tenk","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Live Wire, Tenk: Hamburg."
"Amon","Strood","","","","Radio Iberica (Madrid).","Madrid","Spain","40.4","-3.7","Amon, Ediswan (Strood): Radio Iberica (Madrid)."
"Ediswan","Strood","","","","Radio Iberica (Madrid).","Madrid","Spain","40.4","-3.7","Amon, Ediswan (Strood): Radio Iberica (Madrid)."
"H. L.","Kensington","","","","Koenigswusterhausen (Press news).","Koenigswusterhausen","Germany","52.3","13.6","H. L. (Kensington): Koenigswusterhausen (Press news)."
"Kittentor","Blackburn","","","","Union Radio (Madrid).","Madrid","Spain","40.4","-3.7","Kittentor (Blackburn): Union Radio (Madrid)."
"The Fiddler","","","","","cannot trace, probably British.","","","","","The Fiddler: cannot trace, probably British."
"Raw","","","","","Cadiz (EAJ3?).","Cadiz","Spain","36.5","-6.3","Raw: Cadiz (EAJ3?)."
"M.V.2","Muenster","","","","Dunedin. Unless Rome, cannot trace.","Dunedin","New Zealand","-45.9","170.5","M.V.2 (Muenster): Dunedin. Unless Rome, cannot trace."
"S.W.","Scartho","","","","Berne.","Berne","Switzerland","46.9","7.4","S.W. (Scartho): Berne."
"Tropadyne","","","","","Malmö.","Malmö","Sweden","55.6","13.0","Tropadyne: Malmö."
"H. C.","Ramsgate","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","H. C. (Ramsgate): San Sebastian."
"One Valver","Bath","","","","Union Radio, Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","One Valver (Bath): Union Radio, Madrid (EAJ6)."
"Lorendon","","","","","(1st to 4th) San Sebastian","San Sebastian","Spain","43.3","-1.9","Lorendon: (1st to 4th) San Sebastian, (12th) Stuttgart (446 m.)."
