"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"W. K. T.","Durdham Down","UK","","","Either Innsbruck or Klagenfurt; both stations were relaying the Vienna programme, with which your details would tally.","Innsbruck","Austria","47.3","11.4","W. K. T. (Durdham Down): Either Innsbruck or Klagenfurt; both stations were relaying the Vienna programme, with which your details would tally."
"W. K. T.","Durdham Down","UK","","","Either Innsbruck or Klagenfurt; both stations were relaying the Vienna programme, with which your details would tally.","Klagenfurt","Austria","46.6","14.3","W. K. T. (Durdham Down): Either Innsbruck or Klagenfurt; both stations were relaying the Vienna programme, with which your details would tally."
"BM/BB7B","Weymouth","UK","50.6","-2.5","Yes, Moscow Komintern on 1,450 m.","Moscow","Russia","55.8","37.6","BM/BB7B (Weymouth): Yes, Moscow Komintern on 1,450 m."
"M. W.","Darlington","UK","54.5","-1.6","Oslo, relaying dance music from Le Moulin Rouge (Oslo), until 11.30 p.m.","Oslo","Norway","59.9","10.8","M. W. (Darlington): Oslo, relaying dance music from Le Moulin Rouge (Oslo), until 11.30 p.m."
"2 Valve Reflex","Limehouse","UK","51.5","-0.0","Langenberg, relaying dance music from Cologne until 1 a.m. 4/9/27.","Langenberg","Germany","51.3","7.1","2 Valve Reflex (Limehouse): Langenberg, relaying dance music from Cologne until 1 a.m. 4/9/27. The German National Anthem is played to the melody of the old Austrian hymn, of which the music is by Haydn."
"Winnow","Torquay","UK","50.5","-3.5","Apparently an amateur transmission, but cannot trace, as your details are too vague.","","","","","Winnow (Torquay): Apparently an amateur transmission, but cannot trace, as your details are too vague."
"T. L. M.","West Ealing","UK","51.5","-0.3","Dortmund, relaying Langenberg. (A popular concert from Cologne.)","Dortmund","Germany","51.5","7.5","T. L. M. (W. Ealing): Dortmund, relaying Langenberg. (A popular concert from Cologne.)"
"Tetraube","Dublin","Ireland","53.3","-6.3","Could not possibly be Stockholm, which is on 454.5 m., but your details would tally with Copenhagen, which was relaying dance music from the Restaurant Nimb at that time; it was not advertised to close down until 12.15 a.m. 1/9/27.","Copenhagen","Denmark","55.7","12.6","Tetraube (Dublin): Could not possibly be Stockholm, which is on 454.5 m., but your details would tally with Copenhagen, which was relaying dance music from the Restaurant Nimb at that time; it was not advertised to close down until 12.15 a.m. 1/9/27."
"W. H. T. M.","Deal","UK","51.2","1.4","Stuttgart. Variety concert, followed at 10.40 p.m. by sports notes.","Stuttgart","Germany","48.8","9.2","W. H. T. M. (Deal): Stuttgart. Variety concert, followed at 10.40 p.m. by sports notes."
"Tuned Adro","Bradford","UK","53.8","-1.8","No, not Motala. This was Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. instead of Sorö, which has closed down. Apparently this was a relay of the International Air Meeting, which took place on that day.","Kalundborg","Denmark","55.7","11.1","Tuned Adro (Bradford): No, not Motala. This was Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. instead of Sorö, which has closed down. Apparently this was a relay of the International Air Meeting, which took place on that day."
"ZYX","West Hartlepool","UK","54.7","-1.2","Regret, cannot trace as your details are too vague; possibly an amateur transmission.","","","","","ZYX (West Hartlepool): Regret, cannot trace as your details are too vague; possibly an amateur transmission."
"B. N.","Harboro’","UK","","","Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day.","Kalundborg","Denmark","55.7","11.1","B. N. (Harboro’); Drummer (Maltby); Q. H. L. (Leeds); Neutrodyne 4 (Stoke Poges): Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day."
"Drummer","Maltby","UK","","","Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day.","Kalundborg","Denmark","55.7","11.1","B. N. (Harboro’); Drummer (Maltby); Q. H. L. (Leeds); Neutrodyne 4 (Stoke Poges): Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day."
"Q. H. L.","Leeds","UK","53.8","-1.5","Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day.","Kalundborg","Denmark","55.7","11.1","B. N. (Harboro’); Drummer (Maltby); Q. H. L. (Leeds); Neutrodyne 4 (Stoke Poges): Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day."
"Neutrodyne 4","Stoke Poges","UK","51.5","-0.6","Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day.","Kalundborg","Denmark","55.7","11.1","B. N. (Harboro’); Drummer (Maltby); Q. H. L. (Leeds); Neutrodyne 4 (Stoke Poges): Kalundborg, the new Danish station which now relays the Copenhagen programmes on 1,153.3 m. and replaces Sorö, which has closed down. This transmission was also heard by other listeners and, although not advertised in programmes, would appear to have been a relay of the International Air Meeting, which took place on that day."
"W. G. Morris","Bolton","UK","53.6","-2.4","(1) Cadiz (EAJ3) Experimental concert;","Cadiz","Spain","36.5","-6.3","W. G. Morris (Bolton): (1) Cadiz (EAJ3) Experimental concert; (2) Moscow Komintern on 1,450 m. News Bulletins broadcast for the benefit of men’s clubs and rest houses. They are read slowly in order that transcription may be made of each item."
"W. G. Morris","Bolton","UK","53.6","-2.4","(2) Moscow Komintern on 1,450 m. News Bulletins broadcast for the benefit of men’s clubs and rest houses. They are read slowly in order that transcription may be made of each item.","Moscow","Russia","55.8","37.6","W. G. Morris (Bolton): (1) Cadiz (EAJ3) Experimental concert; (2) Moscow Komintern on 1,450 m. News Bulletins broadcast for the benefit of men’s clubs and rest houses. They are read slowly in order that transcription may be made of each item."
"Lansdown","","","","","(1) Yes, this would appear to be Moscow (Radio Peredacha) on 422 m., a lady announcer;","Moscow","Russia","55.8","37.6","Lansdown: (1) Yes, this would appear to be Moscow (Radio Peredacha) on 422 m., a lady announcer; (2) Berne. A lady announcer."
"Lansdown","","","","","(2) Berne. A lady announcer.","Bern","Switzerland","46.9","7.4","Lansdown: (1) Yes, this would appear to be Moscow (Radio Peredacha) on 422 m., a lady announcer; (2) Berne. A lady announcer."
"Tres Valvae","","","","","Moscow Komintern U.R.S.S. on 1,450 m.","Moscow","Russia","55.8","37.6","Tres Valvae: Moscow Komintern U.R.S.S. on 1,450 m."
"Teddyglad","Scotland","UK","56.5","-3.4","(1) Your details are not at all clear. What were the two words picked up? What language do you suggest as Austrian? All announcements in that country are made in German;","","","","Teddyglad (Scotland): (1) Your details are not at all clear. What were the two words picked up? What language do you suggest as Austrian? All announcements in that country are made in German; (2) Yes, Hilversum; (3) This was the Berlin programme, but we do not think that Hilversum relayed it; we cannot trace a transmission on this WL. Your press-cutting does not refer to the same matter; (4) A powerful transmission might be received over several degrees of the aerial condenser; (5) Yes, Motala, relaying Church service from Stockholm."
"Teddyglad","Scotland","UK","56.5","-3.4","(2) Yes, Hilversum;","Hilversum","Netherlands","52.2","5.2","Teddyglad (Scotland): (1) Your details are not at all clear. What were the two words picked up? What language do you suggest as Austrian? All announcements in that country are made in German; (2) Yes, Hilversum; (3) This was the Berlin programme, but we do not think that Hilversum relayed it; we cannot trace a transmission on this WL. Your press-cutting does not refer to the same matter; (4) A powerful transmission might be received over several degrees of the aerial condenser; (5) Yes, Motala, relaying Church service from Stockholm."
