"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Elbuscador","Frome","UK","51.2","-2.3","Yes, Vienna (517.2 m.). The Prater, in Song and Music, followed by a concert of light music. This station was advertised to close down at midnight, not 11.30 p.m.","Vienna","Austria","48.2","16.4","Elbuscador (Frome): Yes, Vienna (517.2 m.). The Prater, in Song and Music, followed by a concert of light music. This station was advertised to close down at midnight, not 11.30 p.m."
"Mirador","Woodford Green","UK","51.6","0.0","Moscow (RDW), 1,450 m.","Moscow","Russia","55.8","37.6","Mirador (Woodford Green): Moscow (RDW), 1,450 m."
"Quidst","Leicester","UK","52.6","-1.1","Sorö relaying Church Service from the Elias Church at Copenhagen.","Sorø","Denmark","55.4","11.6","Quidst (Leicester): Sorö relaying Church Service from the Elias Church at Copenhagen."
"Siegfried","Wylde Green","UK","","","Yes, believe this to be Rome, although item heard was not advertised in programmes. There is also Bilbao (EAJ9) on 438 m., but no programmes available.","Rome","Italy","41.9","12.5","Siegfried (Wylde Green): Yes, believe this to be Rome, although item heard was not advertised in programmes. There is also Bilbao (EAJ9) on 438 m., but no programmes available."
"Tweed","Durham Down","UK","","","This was a B.B.C. relay from Ostend, 3-3.30 p.m. not advertised in programmes.","Ostend","Belgium","51.2","2.9","Tweed (Durham Down): This was a B.B.C. relay from Ostend, 3-3.30 p.m. not advertised in programmes."
"Wonderful Three","Barum","UK","","","Koenigswusterhausen relaying morning concert from Berlin. Songs and recitations.","Königswusterhausen","Germany","52.3","13.6","Wonderful Three (Barum): Koenigswusterhausen relaying morning concert from Berlin. Songs and recitations."
"3 Valve","Surbiton","UK","51.4","-0.3","This was Hilversum, as the items you heard were all advertised in the afternoon programme, given by that station, from 12.50 to 1.50 p.m.","Hilversum","Netherlands","52.2","5.2","3 Valve (Surbiton): This was Hilversum, as the items you heard were all advertised in the afternoon programme, given by that station, from 12.50 to 1.50 p.m."
"Anglais","South Lincs.","UK","","","If your estimated W.L. is correct, would tally with Kovno, but cannot confirm, as no programmes are available.","Kaunas","Lithuania","54.9","23.9","Anglais (South Lincs.): If your estimated W.L. is correct, would tally with Kovno, but cannot confirm, as no programmes are available."
"Wessex","Paignton","UK","50.4","-3.6","This was Hilversum. From 12.50 to 1.50 p.m. this station relayed a concert of music from the Palace Hotel at Scheveningen. Coupon must be sent with each inquiry.","Hilversum","Netherlands","52.2","5.2","Wessex (Paignton): This was Hilversum. From 12.50 to 1.50 p.m. this station relayed a concert of music from the Palace Hotel at Scheveningen. Coupon must be sent with each inquiry."
"8-Valve Super Het","Works","UK","","","Either Warsaw or Basle; both stations are giving out an identical relay of a concert.","","","","","8-Valve Super Het (Works): Either Warsaw or Basle; both stations are giving out an identical relay of a concert."
"Lord Mains Hall Farm","","","","","From 3 to 3.30 p.m. on August 14 the B.B.C. relayed, through Daventry, an organ recital from Ostend. Not advertised in programmes.","Ostend","Belgium","51.2","2.9","Lord Mains Hall Farm: From 3 to 3.30 p.m. on August 14 the B.B.C. relayed, through Daventry, an organ recital from Ostend. Not advertised in programmes."
"Ambrose","Bexhill-on-Sea","UK","50.8","0.5","Yes, this was Rome. Your items tally with advertised programme.","Rome","Italy","41.9","12.5","Ambrose (Bexhill-on-Sea): Yes, this was Rome. Your items tally with advertised programme."
"XIT","Taunton","UK","51.0","-3.1","Possibly Radio Beziers, which was giving a concert at that time.","Béziers","France","43.3","3.2","XIT (Taunton): Possibly Radio Beziers, which was giving a concert at that time."
"Weightonian","","","","","Cork. Own concert; relayed by Dublin on 319 m.","Cork","Ireland","51.9","-8.5","Weightonian: Cork. Own concert; relayed by Dublin on 319 m."
"Vet","Liverpool","UK","53.4","-2.9","This would appear to be Barcelona (EAJ1) on 344.8 m., but these outside relays of operas are not always advertised in programmes.","Barcelona","Spain","41.4","2.2","Vet (Liverpool): This would appear to be Barcelona (EAJ1) on 344.8 m., but these outside relays of operas are not always advertised in programmes."
"Mack","Upton Manor","UK","","","On August 14, from 3 to 3.30 p.m. the B.B.C. relayed, through Daventry, an organ recital from Ostend. Not advertised in programmes.","Ostend","Belgium","51.2","2.9","Mack (Upton Manor): On August 14, from 3 to 3.30 p.m. the B.B.C. relayed, through Daventry, an organ recital from Ostend. Not advertised in programmes."
"J. M. M.","Maryhill","UK","","","Are you sure of your W.L.? We can trace no Continental programme, on or about 380 m., which would tally with the details you give. Possibly this might be Radio Toulouse, which was giving a concert in the studio at about that time, but no selections for the harp were advertised.","Toulouse","France","43.6","1.4","J. M. M. (Maryhill): Are you sure of your W.L.? We can trace no Continental programme, on or about 380 m., which would tally with the details you give. Possibly this might be Radio Toulouse, which was giving a concert in the studio at about that time, but no selections for the harp were advertised."
