"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"P.D.","Westminster","UK","51.5","-0.1","Sorö, relay of Copenhagen.","Sorö","Denmark","55.4","11.6","P.D. (Westminster): Sorö, relay of Copenhagen."
"O.V.1","","","","","Graz, relay of Vienna (play).","Graz","Austria","47.1","15.4","O.V.1: Graz, relay of Vienna (play)."
"Veritas","","","","","Presumably Sorö, relay of Copenhagen.","Sorö","Denmark","55.4","11.6","Veritas: Presumably Sorö, relay of Copenhagen."
"Powerful 3","Wood Green","UK","51.6","-0.1","(a) Buda-Pesth.","Budapest","Hungary","47.5","19.0","Powerful 3 (Wood Green): (a) Buda-Pesth, (b) Barcelona (EAJ13), (c) Madrid (EAJ7)."
"Powerful 3","Wood Green","UK","51.6","-0.1","(b) Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Powerful 3 (Wood Green): (a) Buda-Pesth, (b) Barcelona (EAJ13), (c) Madrid (EAJ7)."
"Powerful 3","Wood Green","UK","51.6","-0.1","(c) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Powerful 3 (Wood Green): (a) Buda-Pesth, (b) Barcelona (EAJ13), (c) Madrid (EAJ7)."
"Tollhouse","","","","","Not traceable in programmes.","","","","","Tollhouse: Not traceable in programmes."
"Trivalve","","","","","Hilversum (1060m).","Hilversum","Netherlands","52.2","5.2","Trivalve: Hilversum (1060m)."
"Grove","Acton","UK","51.5","-0.3","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Grove (Acton): Madrid (EAJ7)."
"Midget A","Belfast","UK","54.6","-5.9","Amateur.","","","","","Midget A (Belfast): Amateur."
"Noya","Spain","","","","Was not this Hilversum testing?","Hilversum","Netherlands","52.2","5.2","Noya (Spain): Was not this Hilversum testing?"
"Valve","Birkdale","UK","53.6","-3.0","(4) Hilversum.","Hilversum","Netherlands","52.2","5.2","Valve (Birkdale): (4) Hilversum."
"BM/B.C.G.O.","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","BM/B.C.G.O.: Hamburg."
"Glasharn","","","","","Oslo.","Oslo","Norway","59.9","10.8","Glasharn: Oslo."
"Erin","","","","","Warsaw.","Warsaw","Poland","52.2","21.0","Erin: Warsaw."
"Wild Flower","","","","","Milan.","Milan","Italy","45.5","9.2","Wild Flower: Milan."
"Four Valve","Nuffield","UK","51.6","-1.0","Muenster.","Muenster","Germany","51.9","7.6","Four Valve (Nuffield): Muenster."
"Rubberneck","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Rubberneck: Hamburg."
"Lex","","","","","Bordeaux, relay of PTT, Paris.","Bordeaux","France","44.8","-0.6","Lex: Bordeaux, relay of PTT, Paris."
"Wally","Dawlish","UK","50.6","-3.5","Hamburg, relay of Hanover.","Hamburg","Germany","53.5","10.0","Wally (Dawlish): Hamburg, relay of Hanover."
"Glevum","Gloucester","UK","51.9","-2.2","(1) San Sebastian.","San Sebastian","Spain","43.3","-1.9","Glevum (Gloucester): (1) San Sebastian, (2) Madrid (EAJ6)."
"Glevum","Gloucester","UK","51.9","-2.2","(2) Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Glevum (Gloucester): (1) San Sebastian, (2) Madrid (EAJ6)."
"4 V","Harrogate","UK","53.9","-1.5","Yes, Warsaw.","Warsaw","Poland","52.2","21.0","4 V (Harrogate): Yes, Warsaw."
"R.N.","Dublin","Ireland","53.3","-6.3","Odense, relay of Copenhagen.","Odense","Denmark","55.4","10.4","R.N. (Dublin): Odense, relay of Copenhagen."
"Twin","Forest Gate","UK","51.5","0.0","Hilversum.","Hilversum","Netherlands","52.2","5.2","Twin (Forest Gate): Hilversum."
"Lond Scot","","","","","Rome.","Rome","Italy","41.9","12.5","Lond Scot: Rome."
"Argoeme","","","","","(1) Details vague, but presumably Hamburg.","Hamburg","Germany","53.5","10.0","Argoeme: (1) Details vague, but presumably Hamburg, (2) Madrid (EAJ6)."
"Argoeme","","","","","(2) Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Argoeme: (1) Details vague, but presumably Hamburg, (2) Madrid (EAJ6)."
"Squeak","","","","","Rome.","Rome","Italy","41.9","12.5","Squeak: Rome."
"4 V","Norbury","UK","51.4","-0.1","Brussels.","Brussels","Belgium","50.8","4.3","4 V (Norbury): Brussels."
"A.R.D.E.","","","","","No coupon.","","","","","A.R.D.E.: No coupon."
"E.","Keighley","UK","53.9","-1.9","Cannot trace more transmissions.","","","","","E. (Keighley): Cannot trace more transmissions."
"Nippon","","","","","(1) Bilbao.","Bilbao","Spain","43.3","-2.9","Nippon: (1) Bilbao, (2) Madrid (EAJ7)."
"Nippon","","","","","(2) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Nippon: (1) Bilbao, (2) Madrid (EAJ7)."
"Mause","Ireland","","","","(a) Presumably amateur.","","","","","Mause (Ireland): (a) Presumably amateur, (b) cannot trace."
"Mause","Ireland","","","","(b) cannot trace.","","","","","Mause (Ireland): (a) Presumably amateur, (b) cannot trace."
"4 Valve","Eastbourne","UK","50.8","0.3","(1) Harmonic of Eiffel Tower.","Paris","France","48.9","2.4","4 Valve (Eastbourne): (1) Harmonic of Eiffel Tower, (2) Berlin."
"4 Valve","Eastbourne","UK","50.8","0.3","(2) Berlin.","Berlin","Germany","52.5","13.4","4 Valve (Eastbourne): (1) Harmonic of Eiffel Tower, (2) Berlin."
"Ecouteur","Kilburn","UK","51.5","-0.2","Carmen was only given at Rome.","Rome","Italy","41.9","12.5","Ecouteur (Kilburn): Carmen was only given at Rome."
"Super Valve","Brondesbury","UK","51.5","-0.2","Probably Seville (EAJ5).","Seville","Spain","37.4","-5.9","Super Valve (Brondesbury): Probably Seville (EAJ5)."
"P.E.B.","West Ealing","UK","51.5","-0.3","Can trace no transmission on that wavelength, possibly Prague.","Prague","Czech Republic","50.1","14.4","P.E.B. (West Ealing): Can trace no transmission on that wavelength, possibly Prague."
"Wireless Bug","","","","","Nuremberg, relay of Munich (item not advertised).","Nuremberg","Germany","49.5","11.1","Wireless Bug: Nuremberg, relay of Munich (item not advertised)."
"W.S.H","Cambridge","UK","52.2","0.1","No, Hilversum, dance music from Cafe Miele Colonnes.","Hilversum","Netherlands","52.2","5.2","W.S.H (Cambridge): No, Hilversum, dance music from Cafe Miele Colonnes."
"Beelzebub","","","","","(1) Hilversum.","Hilversum","Netherlands","52.2","5.2","Beelzebub: (1) Hilversum, (2) probably U.S.A. station, (3) Hilversum."
"Beelzebub","","","","","(2) probably U.S.A. station.","","","","","Beelzebub: (1) Hilversum, (2) probably U.S.A. station, (3) Hilversum."
"Beelzebub","","","","","(3) Hilversum.","Hilversum","Netherlands","52.2","5.2","Beelzebub: (1) Hilversum, (2) probably U.S.A. station, (3) Hilversum."
"Wovenhie","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Wovenhie: San Sebastian."
"Bristol","","","","","San Sebastian according to call.","San Sebastian","Spain","43.3","-1.9","Bristol: San Sebastian according to call."
"Bivalve","Clapham","UK","51.5","-0.1","Brünn.","Brno","Czech Republic","49.2","16.6","Bivalve (Clapham): Brünn."
"W.J. Gillott","","","","","Berlin.","Berlin","Germany","52.5","13.4","W.J. Gillott: Berlin."
"Rockets","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Rockets: Hamburg."
"Optimistic R.","","","","","(a) Moscow.","Moscow","Russia","55.8","37.6","Optimistic R.: (a) Moscow, (b) Warsaw."
"Optimistic R.","","","","","(b) Warsaw.","Warsaw","Poland","52.2","21.0","Optimistic R.: (a) Moscow, (b) Warsaw."
"Clarity","Deal","UK","51.2","1.4","Berlin.","Berlin","Germany","52.5","13.4","Clarity (Deal): Berlin."
"Cat's Whisker","","","","","Berlin.","Berlin","Germany","52.5","13.4","Cat's Whisker: Berlin."
"Five Valve","Winchester","UK","51.1","-1.3","B.B.C. ‘Grand Good Night’ via Bournemouth.","Bournemouth","UK","50.7","-1.9","Five Valve (Winchester): B.B.C. ‘Grand Good Night’ via Bournemouth."
"C.B.","St. Annes","UK","53.8","-3.0","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","C.B. (St. Annes): Madrid (EAJ6)."
"S.F.11a","","","","","Cardiff.","Cardiff","UK","51.5","-3.2","S.F.11a: Cardiff."
"M. 2984","","","","","Yes, Rome.","Rome","Italy","41.9","12.5","M. 2984: Yes, Rome."
"Judy","","","","","Private station at Paris.","Paris","France","48.9","2.4","Judy: Private station at Paris."
"E.S.","St. Andrews","UK","56.3","-2.8","British amateur.","","","","","E.S. (St. Andrews): British amateur."
"Sewel","","","","","(1) Milan.","Milan","Italy","45.5","9.2","Sewel: (1) Milan, (2) Frankfurt-on-Main."
"Sewel","","","","","(2) Frankfurt-on-Main.","Frankfurt","Germany","50.1","8.7","Sewel: (1) Milan, (2) Frankfurt-on-Main."
"Coil Pusher","","","","","(1) Berlin.","Berlin","Germany","52.5","13.4","Coil Pusher: (1) Berlin, (2) Rome."
