"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Kurzon","Derby","UK","52.9","-1.5","Cassel relaying Frankfurt.","Kassel","Germany","51.3","9.5","Kurzon (Derby): Cassel relaying Frankfurt. Your wavelength is considerably overestimated."
"Ocete","N. 10","","","","Rjukan relaying Oslo programme.","Rjukan","Norway","59.9","8.6","Ocete (N. 10): Rjukan relaying Oslo programme."
"Short Aerial","Leeds","UK","53.8","-1.5","If you are sure of wavelength, probably 3LO which transmits gramophone records at this time.","Melbourne","Australia","-37.8","144.9","Short Aerial (Leeds): If you are sure of wavelength, probably 3LO which transmits gramophone records at this time."
"Rhondda","","","","","We cannot form an estimate of wavelength from your dial reading. Are you sure of the call heard? Can you give reading of known station near it?","","","","","Rhondda: We cannot form an estimate of wavelength from your dial reading. Are you sure of the call heard? Can you give reading of known station near it?"
"Bijou","Louth","UK","53.4","-0.0","Regret we cannot say without some indication of wavelength. Possibly an Italian station on 45 m.","","Italy","41.9","12.6","Bijou (Louth): Regret we cannot say without some indication of wavelength. Possibly an Italian station on 45 m."
"Ingham","Pinner","UK","51.6","-0.4","Leningrad.","Saint Petersburg","Russia","59.9","30.3","Ingham (Pinner): Leningrad."
"J. D.","Portsmouth","UK","50.8","-1.1","Cologne.","Cologne","Germany","50.9","6.9","J. D. (Portsmouth): Cologne."
"Jan","Enfield","UK","51.7","-0.1","Possibly Copenhagen (337 m).","Copenhagen","Denmark","55.7","12.6","Jan (Enfield): Possibly Copenhagen (337 m)."
"Alpha","Llanelly","UK","51.7","-4.2","Huizen.","Huizen","Netherlands","52.3","5.2","Alpha (Llanelly): Huizen."
"Calibration","Dalston","UK","51.5","-0.1","Only British station giving a service at that time was Belfast. Is that consistent with your dial reading?","Belfast","UK","54.6","-5.9","Calibration (Dalston): Only British station giving a service at that time was Belfast. Is that consistent with your dial reading?"
"One Valve","Croydon","UK","51.4","-0.1","Leningrad.","Saint Petersburg","Russia","59.9","30.3","One Valve (Croydon): Leningrad."
"Haines Hill","Taunton","UK","51.0","-3.1","Either Bandoeng (Java) or Kootwijk (Holland).","Bandung","Indonesia","-6.9","107.6","Haines Hill (Taunton): Either Bandoeng (Java) or Kootwijk (Holland)."
"Haines Hill","Taunton","UK","51.0","-3.1","Either Bandoeng (Java) or Kootwijk (Holland).","Kootwijk","Netherlands","52.2","5.8","Haines Hill (Taunton): Either Bandoeng (Java) or Kootwijk (Holland)."
"Barnard","Clapham","UK","51.5","-0.1","Copenhagen.","Copenhagen","Denmark","55.7","12.6","Barnard (Clapham): Copenhagen."
"Enoch","Glasgow","UK","55.9","-4.3","Regret, impossible to say without some idea of wavelength; dial reading alone insufficient.","","","","","Enoch (Glasgow): Regret, impossible to say without some idea of wavelength; dial reading alone insufficient."
"Bulldog","Barton","UK","53.0","-2.1","Leningrad.","Saint Petersburg","Russia","59.9","30.3","Bulldog (Barton): Leningrad."
"Mikado 2","Tottenham","UK","51.6","-0.1","Probably an amateur.","","","","","Mikado 2 (Tottenham): Probably an amateur."
"J. F. S.","Tidworth","UK","51.2","-1.7","If wavelength certain, Salamanca (Spain).","Salamanca","Spain","40.9","-5.7","J. F. S. (Tidworth): If wavelength certain, Salamanca (Spain)."
"Rose","Thurso","UK","58.6","-3.5","Yes, Moscow.","Moscow","Russia","55.8","37.6","Rose (Thurso): Yes, Moscow."
"Golden Bay","Clovelly","UK","51.0","-4.4","(1) Nürnberg relaying Munich.","Nuremberg","Germany","49.5","11.1","Golden Bay (Clovelly): (1) Nürnberg relaying Munich; (2) Leipzig relaying Dresden; (3) Oslo."
"Golden Bay","Clovelly","UK","51.0","-4.4","(2) Leipzig relaying Dresden.","Leipzig","Germany","51.3","12.4","Golden Bay (Clovelly): (1) Nürnberg relaying Munich; (2) Leipzig relaying Dresden; (3) Oslo."
"Golden Bay","Clovelly","UK","51.0","-4.4","(3) Oslo.","Oslo","Norway","59.9","10.8","Golden Bay (Clovelly): (1) Nürnberg relaying Munich; (2) Leipzig relaying Dresden; (3) Oslo."
"Bellairs","Goring","UK","51.5","-1.1","Kalundborg relaying chimes, 6 strokes (5 p.m. G.M.T.). If reading is below Koenigswusterhausen, cannot trace the transmission.","Kalundborg","Denmark","55.7","11.1","Bellairs (Goring): Kalundborg relaying chimes, 6 strokes (5 p.m. G.M.T.). If reading is below Koenigswusterhausen, cannot trace the transmission."
"Two Valver","Eltham","UK","51.5","0.1","Kattowitz.","Katowice","Poland","50.3","19.0","Two Valver (Eltham): Kattowitz."
"Pilgrim","Bromdesbury Park","UK","","","Cracow.","Krakow","Poland","50.1","19.9","Pilgrim (Bromdesbury Park): Cracow."
"Basil Faulds","Louth","UK","53.4","-0.0","Details point to Warsaw, but programme does not tally.","Warsaw","Poland","52.2","21.0","Basil Faulds (Louth): Details point to Warsaw, but programme does not tally."
"H. S. K.","Dunstable","UK","51.9","-0.5","Estimate of wavelength too vague to enable us to identify. Can you give dial readings of some known stations near it?","","","","","H. S. K. (Dunstable): Estimate of wavelength too vague to enable us to identify. Can you give dial readings of some known stations near it?"
"Wanderer","W. Harborough","UK","","","Surely wavelength higher—Leningrad.","Saint Petersburg","Russia","59.9","30.3","Wanderer (W. Harborough): Surely wavelength higher—Leningrad."
"Three Valve","Chatham","UK","51.4","0.5","Cannot trace. Are you certain of wavelength estimate?","","","","","Three Valve (Chatham): Cannot trace. Are you certain of wavelength estimate?"
"Three Valver","Colwyn Bay","UK","53.3","-3.7","Radio Toulouse.","Toulouse","France","43.6","1.4","Three Valver (Colwyn Bay): Radio Toulouse."
"Tyro","Radnor","UK","52.3","-3.4","(1) Leningrad.","Saint Petersburg","Russia","59.9","30.3","Tyro (Radnor): (1) Leningrad; (2) Wire Beacon Station."
"Tyro","Radnor","UK","52.3","-3.4","(2) Wire Beacon Station.","","","","","Tyro (Radnor): (1) Leningrad; (2) Wire Beacon Station."
