"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"O.H.N.","Swansea","UK","51.6","-3.9","(1) KDKA (East Pittsburg) 309 m.","East Pittsburgh","USA","40.4","-79.8","O.H.N. (Swansea): (1) KDKA (East Pittsburg) 309 m.; (2) Barcelona (EAJ1)."
"O.H.N.","Swansea","UK","51.6","-3.9","(2) Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","O.H.N. (Swansea): (1) KDKA (East Pittsburg) 309 m.; (2) Barcelona (EAJ1)."
"Tambour","Walthamstow","UK","51.6","-0.0","Yes, Berlin.","Berlin","Germany","52.5","13.4","Tambour (Walthamstow): Yes, Berlin."
"4 Valve","Cupar","UK","56.3","-3.0","Frederiksstad (434.8 m.) relaying Oslo (gramophone records).","Fredrikstad","Norway","59.2","10.9","4 Valve (Cupar Fife): Frederiksstad (434.8 m.) relaying Oslo (gramophone records)."
"Damon","Pontypridd","UK","51.6","-3.3","Warsaw (1,111 m.) relaying Posen.","Warsaw","Poland","52.2","21.0","Damon (Pontypridd): Warsaw (1,111 m.) relaying Posen."
"W. Hill","Smallthorne","UK","53.0","-2.2","German station, but cannot trace without estimated W.L. Coupon must be sent.","","","","","W. Hill (Smallthorne): German station, but cannot trace without estimated W.L. Coupon must be sent."
"Essay","Norfolk","UK","52.6","1.0","Leningrad.","Saint Petersburg","Russia","59.9","30.3","Essay (Norfolk): Leningrad."
"Regenerator","","","","","Yes, Radio Toulouse, Metronome used as interval signal.","Toulouse","France","43.6","1.4","Regenerator: Yes, Radio Toulouse, Metronome used as interval signal."
"Not Bertha but Mrs. Bates","","","","","From the rather scanty details given, we should say you heard Hilversum's relay of music from the Royal Cinema, Amsterdam. Possibly at end of performance audience joined in the singing.","Hilversum","Netherlands","52.2","5.2","Not Bertha but Mrs. Bates: From the rather scanty details given, we should say you heard Hilversum's relay of music from the Royal Cinema, Amsterdam. Possibly at end of performance audience joined in the singing."
"Genulfer","South Devon","UK","50.7","-3.6","(1) PTT Paris daily gives at 1 p.m. an English talk (15 minutes).","Paris","France","48.9","2.4","Genulfer (South Devon): (1) PTT Paris daily gives at 1 p.m. an English talk (15 minutes); (2) yes, Sorö relaying Tea Concert from Copenhagen on 1,153 m. Orchestra consists of violin, 'cello and piano, (3 and 4) regret cannot trace. Dublin does not advertise a Sunday afternoon transmission, although now and again relays are made of special events at that time. B.B.C. stations did not transmit until 3.30 p.m."
"Genulfer","South Devon","UK","50.7","-3.6","(2) yes, Sorö relaying Tea Concert from Copenhagen on 1,153 m. Orchestra consists of violin, 'cello and piano.","Sorø","Denmark","55.4","11.6","Genulfer (South Devon): (1) PTT Paris daily gives at 1 p.m. an English talk (15 minutes); (2) yes, Sorö relaying Tea Concert from Copenhagen on 1,153 m. Orchestra consists of violin, 'cello and piano, (3 and 4) regret cannot trace. Dublin does not advertise a Sunday afternoon transmission, although now and again relays are made of special events at that time. B.B.C. stations did not transmit until 3.30 p.m."
"Genulfer","South Devon","UK","50.7","-3.6","(3 and 4) regret cannot trace. Dublin does not advertise a Sunday afternoon transmission, although now and again relays are made of special events at that time. B.B.C. stations did not transmit until 3.30 p.m.","Dublin","Ireland","53.3","-6.3","Genulfer (South Devon): (1) PTT Paris daily gives at 1 p.m. an English talk (15 minutes); (2) yes, Sorö relaying Tea Concert from Copenhagen on 1,153 m. Orchestra consists of violin, 'cello and piano, (3 and 4) regret cannot trace. Dublin does not advertise a Sunday afternoon transmission, although now and again relays are made of special events at that time. B.B.C. stations did not transmit until 3.30 p.m."
"Semilon","","","","","Hamburg, relay of dance music from Café Continental, Hanover.","Hamburg","Germany","53.5","10.0","Semilon: Hamburg, relay of dance music from Café Continental, Hanover."
"F. J. O'Howe","Dorking","UK","51.2","-0.3","Yes, programme, probably Madrid which had Irish Lady announcing Tea Dance, St. James's Gate. Relay of dance band and talk (15 minutes). Metal works provided the entertainment?","Madrid","Spain","40.4","-3.7","F. J. O'Howe (Dorking): Yes, programme, probably Madrid which had Irish Lady announcing Tea Dance, St. James's Gate. Relay of dance band and talk (15 minutes). Metal works provided the entertainment?"
"Garsonia","Bangor","UK","54.7","-5.7","Yes, this was Moscow Comintern on 1,450 m. (40 kw.).","Moscow","Russia","55.8","37.6","Garsonia (Bangor): Yes, this was Moscow Comintern on 1,450 m. (40 kw.)."
"W.B.","Belfast","UK","54.6","-5.9","(1) Munich, dance music from the Regina Palace Hotel.","Munich","Germany","48.1","11.6","W.B. (Belfast): (1) Munich, dance music from the Regina Palace Hotel; (2) Sorö, relaying Copenhagen; closed down at 12.30 a.m. on Tuesday, April 19, and not at 12.5 a.m. as advertised; (3) Yes, Kovno on 2,000 m.; frequently relays opera."
"W.B.","Belfast","UK","54.6","-5.9","(2) Sorö, relaying Copenhagen; closed down at 12.30 a.m. on Tuesday, April 19, and not at 12.5 a.m. as advertised.","Sorø","Denmark","55.4","11.6","W.B. (Belfast): (1) Munich, dance music from the Regina Palace Hotel; (2) Sorö, relaying Copenhagen; closed down at 12.30 a.m. on Tuesday, April 19, and not at 12.5 a.m. as advertised; (3) Yes, Kovno on 2,000 m.; frequently relays opera."
"W.B.","Belfast","UK","54.6","-5.9","(3) Yes, Kovno on 2,000 m.; frequently relays opera.","Kaunas","Lithuania","54.9","23.9","W.B. (Belfast): (1) Munich, dance music from the Regina Palace Hotel; (2) Sorö, relaying Copenhagen; closed down at 12.30 a.m. on Tuesday, April 19, and not at 12.5 a.m. as advertised; (3) Yes, Kovno on 2,000 m.; frequently relays opera."
"DXX","Elveden","UK","52.4","0.6","(1) Scheveningen-Haven (Holland) on 1,950 m., news and commercial quotations, etc.","Scheveningen","Netherlands","52.1","4.3","DXX (Elveden): (1) Scheveningen-Haven (Holland) on 1,950 m., news and commercial quotations, etc.; (2) Moscow, Comintern on 1,450 m."
"DXX","Elveden","UK","52.4","0.6","(2) Moscow, Comintern on 1,450 m.","Moscow","Russia","55.8","37.6","DXX (Elveden): (1) Scheveningen-Haven (Holland) on 1,950 m., news and commercial quotations, etc.; (2) Moscow, Comintern on 1,450 m."
"A. L. Cock","Leicester","UK","52.6","-1.1","Motala (1,304 m.) relaying concert from Malmö.","Motala","Sweden","58.5","15.0","A. L. Cock (Leicester): Motala (1,304 m.) relaying concert from Malmö."
"Quex/1","Worcester","UK","52.2","-2.2","Leningrad.","Saint Petersburg","Russia","59.9","30.3","Quex/1 (Worcester): Leningrad."
"The Old Roman Bridge","Bellshill","UK","55.8","-4.0","(1) Very vague, but if W.L. correct WSB (Atlanta) on 428 m.","Atlanta","USA","33.7","-84.4","The Old Roman Bridge (Bellshill): (1) Very vague, but if W.L. correct WSB (Atlanta) on 428 m.; (2) Scheveningen-Haven (Holland), News only; (3) an amateur transmitter."
"The Old Roman Bridge","Bellshill","UK","55.8","-4.0","(2) Scheveningen-Haven (Holland), News only.","Scheveningen","Netherlands","52.1","4.3","The Old Roman Bridge (Bellshill): (1) Very vague, but if W.L. correct WSB (Atlanta) on 428 m.; (2) Scheveningen-Haven (Holland), News only; (3) an amateur transmitter."
"The Old Roman Bridge","Bellshill","UK","55.8","-4.0","(3) an amateur transmitter.","","","","","The Old Roman Bridge (Bellshill): (1) Very vague, but if W.L. correct WSB (Atlanta) on 428 m.; (2) Scheveningen-Haven (Holland), News only; (3) an amateur transmitter."
"Ajax","","","","","(1) Cannot trace morse stations.","","","","","Ajax: (1) Cannot trace morse stations; (2) ""Best 73's"". Best Greetings."
"Ajax","","","","","(2) ""Best 73's"". Best Greetings.","","","","","Ajax: (1) Cannot trace morse stations; (2) ""Best 73's"". Best Greetings."
"Yeaman","","","","","Details too vague to identify, but German station.","","","","","Yeaman: Details too vague to identify, but German station."
"Coil Holder","","","","","Moscow, Comintern (1,450 m.).","Moscow","Russia","55.8","37.6","Coil Holder: Moscow, Comintern (1,450 m.)."
"R.3.","Hexham","UK","54.9","-2.1","Yes, Moscow Comintern (1,450 m.) and Moscow Central on 1,000 m.","Moscow","Russia","55.8","37.6","R.3. (Hexham): Yes, Moscow Comintern (1,450 m.) and Moscow Central on 1,000 m."
"Three Valves","Otterden","UK","51.2","0.8","(a) Cannot trace, possibly a test.","","","","","Three Valves (Otterden): (a) Cannot trace, possibly a test; (b) Very vague, possibly San Sebastian."
"Three Valves","Otterden","UK","51.2","0.8","(b) Very vague, possibly San Sebastian.","San Sebastian","Spain","43.3","-1.9","Three Valves (Otterden): (a) Cannot trace, possibly a test; (b) Very vague, possibly San Sebastian."
"Oakfield","","","","","(1) Hanover (concert from Café Continental on 362 m.).","Hanover","Germany","52.4","9.7","Oakfield: (1) Hanover (concert from Café Continental on 362 m.); (2) Vienna: General Election results."
"Oakfield","","","","","(2) Vienna: General Election results.","Vienna","Austria","48.2","16.4","Oakfield: (1) Hanover (concert from Café Continental on 362 m.); (2) Vienna: General Election results."
"Black Eagle","","","","","(a) Scheveningen-Haven (Holland) News only.","Scheveningen","Netherlands","52.1","4.3","Black Eagle: (a) Scheveningen-Haven (Holland) News only; (b) Yes, Moscow Comintern (1,450 m.); (c) Vienna; General Election results."
"Black Eagle","","","","","(b) Yes, Moscow Comintern (1,450 m.).","Moscow","Russia","55.8","37.6","Black Eagle: (a) Scheveningen-Haven (Holland) News only; (b) Yes, Moscow Comintern (1,450 m.); (c) Vienna; General Election results."
"Black Eagle","","","","","(c) Vienna; General Election results.","Vienna","Austria","48.2","16.4","Black Eagle: (a) Scheveningen-Haven (Holland) News only; (b) Yes, Moscow Comintern (1,450 m.); (c) Vienna; General Election results."
"Proton","Hale","UK","53.4","-2.3","Yes, Eiffel Tower.","Paris","France","48.9","2.4","Proton (Hale): Yes, Eiffel Tower."
"Sahib","Jersey","UK","49.2","-2.1","(3) Berne (411 m.) Lecture on National Anthems and Patriotic songs.","Bern","Switzerland","46.9","7.4","Sahib (Jersey): (3) Berne (411 m.) Lecture on National Anthems and Patriotic songs; (4) Scheveningen-Haven (Holland), News only; (5) Nauen Wireless Telegraphy station, 3,100 m."
"Sahib","Jersey","UK","49.2","-2.1","(4) Scheveningen-Haven (Holland), News only.","Scheveningen","Netherlands","52.1","4.3","Sahib (Jersey): (3) Berne (411 m.) Lecture on National Anthems and Patriotic songs; (4) Scheveningen-Haven (Holland), News only; (5) Nauen Wireless Telegraphy station, 3,100 m."
"Sahib","Jersey","UK","49.2","-2.1","(5) Nauen Wireless Telegraphy station, 3,100 m.","Nauen","Germany","52.6","12.9","Sahib (Jersey): (3) Berne (411 m.) Lecture on National Anthems and Patriotic songs; (4) Scheveningen-Haven (Holland), News only; (5) Nauen Wireless Telegraphy station, 3,100 m."
"PR 5242","Redwick","UK","51.6","-2.7","PTT Grenoble (relay of Ecole des Postes et Telegraphes, Paris), 350 m.","Grenoble","France","45.2","5.7","PR 5242 (Redwick): PTT Grenoble (relay of Ecole des Postes et Telegraphes, Paris), 350 m."
"Prestwick 1","","","","","Cannot confirm, but believe Leningrad on 1,000 m. (10 kw).","Saint Petersburg","Russia","59.9","30.3","Prestwick 1: Cannot confirm, but believe Leningrad on 1,000 m. (10 kw)."
"Victor","Hull","UK","53.7","-0.3","Cannot confirm, but believe Leningrad on 1,000 m. (10 kw).","Saint Petersburg","Russia","59.9","30.3","Victor (Hull): Cannot confirm, but believe Leningrad on 1,000 m. (10 kw)."
"Four Valver","Solihull","UK","52.4","-1.8","(1) Possibly Belgrade (1,650 m.), cannot confirm.","Belgrade","Serbia","44.8","20.5","Four Valver (Solihull): (1) Possibly Belgrade (1,650 m.), cannot confirm; (2) PTT Lyons (476 m.); (3) Rome; (4) PTT Paris; (5) Berlin (not flute, but violin solo); (6) Hilversum, relay of music from Cinema Royal, Amsterdam."
"Four Valver","Solihull","UK","52.4","-1.8","(2) PTT Lyons (476 m.).","Lyon","France","45.8","4.8","Four Valver (Solihull): (1) Possibly Belgrade (1,650 m.), cannot confirm; (2) PTT Lyons (476 m.); (3) Rome; (4) PTT Paris; (5) Berlin (not flute, but violin solo); (6) Hilversum, relay of music from Cinema Royal, Amsterdam."
"Four Valver","Solihull","UK","52.4","-1.8","(3) Rome.","Rome","Italy","41.9","12.5","Four Valver (Solihull): (1) Possibly Belgrade (1,650 m.), cannot confirm; (2) PTT Lyons (476 m.); (3) Rome; (4) PTT Paris; (5) Berlin (not flute, but violin solo); (6) Hilversum, relay of music from Cinema Royal, Amsterdam."
"Four Valver","Solihull","UK","52.4","-1.8","(4) PTT Paris.","Paris","France","48.9","2.4","Four Valver (Solihull): (1) Possibly Belgrade (1,650 m.), cannot confirm; (2) PTT Lyons (476 m.); (3) Rome; (4) PTT Paris; (5) Berlin (not flute, but violin solo); (6) Hilversum, relay of music from Cinema Royal, Amsterdam."
"Four Valver","Solihull","UK","52.4","-1.8","(5) Berlin (not flute, but violin solo).","Berlin","Germany","52.5","13.4","Four Valver (Solihull): (1) Possibly Belgrade (1,650 m.), cannot confirm; (2) PTT Lyons (476 m.); (3) Rome; (4) PTT Paris; (5) Berlin (not flute, but violin solo); (6) Hilversum, relay of music from Cinema Royal, Amsterdam."
"Four Valver","Solihull","UK","52.4","-1.8","(6) Hilversum, relay of music from Cinema Royal, Amsterdam.","Hilversum","Netherlands","52.2","5.2","Four Valver (Solihull): (1) Possibly Belgrade (1,650 m.), cannot confirm; (2) PTT Lyons (476 m.); (3) Rome; (4) PTT Paris; (5) Berlin (not flute, but violin solo); (6) Hilversum, relay of music from Cinema Royal, Amsterdam."
"DXX","Elveden","UK","52.4","0.6","(3) Cannot trace, Moscow Central or Leningrad.","","","","","DXX (Elveden): (3) Cannot trace, Moscow Central or Leningrad."
"Ireland","Camden Town","UK","51.5","-0.1","Possibly Moscow on 1,000 m.","Moscow","Russia","55.8","37.6","Ireland (Camden Town): Possibly Moscow on 1,000 m."
"Little Bill","Ipswich","UK","52.1","1.1","WL must be wrong, cannot trace.","","","","","Little Bill (Ipswich): WL must be wrong, cannot trace."
"Radio Signals","V.","","","","No musical programmes broadcast on a WL. above 2,650 m.","","","","","Radio Signals (V.): No musical programmes broadcast on a WL. above 2,650 m."
"2 V.","Pomeroy","UK","54.6","-6.9","Moscow (1,450 m.).","Moscow","Russia","55.8","37.6","2 V. (Pomeroy): Moscow (1,450 m.)."
"Buzzer","Hoole","UK","53.2","-2.9","(1) Leningrad on 1,000 m.","Saint Petersburg","Russia","59.9","30.3","Buzzer (Hoole): (1) Leningrad on 1,000 m.; (1) Breslau (315 m.)"
"Buzzer","Hoole","UK","53.2","-2.9","(1) Breslau (315 m.)","Wrocław","Poland","51.1","17.0","Buzzer (Hoole): (1) Leningrad on 1,000 m.; (1) Breslau (315 m.)"
"Ulster","","","","","(2) Very vague, possibly Nuremberg, relaying Munich.","Nuremberg","Germany","49.5","11.1","Ulster: (2) Very vague, possibly Nuremberg, relaying Munich; (3) possibly Barcelona (EAJ1) 344.8 m.; (4) Madrid (EAJ7); (5) Stockholm (476 m.) relaying Oslo; (7) possibly Bilbao (EAJ9)."
"Ulster","","","","","(3) possibly Barcelona (EAJ1) 344.8 m.","Barcelona","Spain","41.4","2.2","Ulster: (2) Very vague, possibly Nuremberg, relaying Munich; (3) possibly Barcelona (EAJ1) 344.8 m.; (4) Madrid (EAJ7); (5) Stockholm (476 m.) relaying Oslo; (7) possibly Bilbao (EAJ9)."
"Ulster","","","","","(4) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Ulster: (2) Very vague, possibly Nuremberg, relaying Munich; (3) possibly Barcelona (EAJ1) 344.8 m.; (4) Madrid (EAJ7); (5) Stockholm (476 m.) relaying Oslo; (7) possibly Bilbao (EAJ9)."
"Ulster","","","","","(5) Stockholm (476 m.) relaying Oslo.","Stockholm","Sweden","59.3","18.1","Ulster: (2) Very vague, possibly Nuremberg, relaying Munich; (3) possibly Barcelona (EAJ1) 344.8 m.; (4) Madrid (EAJ7); (5) Stockholm (476 m.) relaying Oslo; (7) possibly Bilbao (EAJ9)."
"Ulster","","","","","(7) possibly Bilbao (EAJ9).","Bilbao","Spain","43.3","-2.9","Ulster: (2) Very vague, possibly Nuremberg, relaying Munich; (3) possibly Barcelona (EAJ1) 344.8 m.; (4) Madrid (EAJ7); (5) Stockholm (476 m.) relaying Oslo; (7) possibly Bilbao (EAJ9)."
"3 Valve","Westgate","UK","51.4","0.3","Motala (1,304 m.) relaying Stockholm.","Motala","Sweden","58.5","15.0","3 Valve (Westgate): Motala (1,304 m.) relaying Stockholm."
"Sparks","","","","","Yes, Barcelona and many other Spanish stations gave good night in English.","Barcelona","Spain","41.4","2.2","Sparks: Yes, Barcelona and many other Spanish stations gave good night in English; (4) Yes, Leipzig."
"Sparks","","","","","(4) Yes, Leipzig.","Leipzig","Germany","51.3","12.4","Sparks: Yes, Barcelona and many other Spanish stations gave good night in English; (4) Yes, Leipzig."
"Cotswold","","","","","Munich (535 m.), relaying Nuremberg.","Munich","Germany","48.1","11.6","Cotswold: Munich (535 m.), relaying Nuremberg."
"Teleon","Shrewsbury","UK","52.7","-2.8","(1) Yes, Bergen (370 m.).","Bergen","Norway","60.4","5.3","Teleon (Shrewsbury): (1) Yes, Bergen (370 m.); (2) Yes, San Sebastian."
"Teleon","Shrewsbury","UK","52.7","-2.8","(2) Yes, San Sebastian.","San Sebastian","Spain","43.3","-1.9","Teleon (Shrewsbury): (1) Yes, Bergen (370 m.); (2) Yes, San Sebastian."
"Screened Coils","Boston","UK","52.9","-0.0","Leningrad (1,000 m.).","Saint Petersburg","Russia","59.9","30.3","Screened Coils (Boston): Leningrad (1,000 m.)."
"The Night Hawk","Somerset","UK","51.1","-3.0","(1) Hamburg","Hamburg","Germany","53.5","10.0","The Night Hawk (Somerset): (1) Hamburg (2) Madrid, Radio España (EAJ2); (3) Cannot trace; (4) Cadiz (EAJ3) relaying Barcelona (EAJ1) through Madrid (EAJ7); (5) Madrid (EAJ7) relaying Barcelona (EAJ1)."
