"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Searcher","Ashford","UK","51.1","0.9","(1) PTT Lille (287 m.) relaying PTT Paris.","Lille","France","50.6","3.1","Searcher (Ashford): (1) PTT Lille (287 m.) relaying PTT Paris; (2) Dortmund (283 m.) relaying Langenberg; (3) Details are too vague, cannot trace item in programmes."
"Searcher","Ashford","UK","51.1","0.9","(2) Dortmund (283 m.) relaying Langenberg.","Dortmund","Germany","51.5","7.5","Searcher (Ashford): (1) PTT Lille (287 m.) relaying PTT Paris; (2) Dortmund (283 m.) relaying Langenberg; (3) Details are too vague, cannot trace item in programmes."
"Searcher","Ashford","UK","51.1","0.9","(3) Details are too vague, cannot trace item in programmes.","","","","","Searcher (Ashford): (1) PTT Lille (287 m.) relaying PTT Paris; (2) Dortmund (283 m.) relaying Langenberg; (3) Details are too vague, cannot trace item in programmes."
"3 Valve","Carhampton","UK","51.2","-3.4","(a) if WL. correct, Moscow (RDW) 1,450 m., but you give no programme details.","Moscow","Russia","55.8","37.6","3 Valve (Carhampton): (a) if WL. correct, Moscow (RDW) 1,450 m., but you give no programme details; (b) Posen; (c) PTT Marseilles, own concert; (d) Scheveningen-Haven, 1,950 m. (News only)."
"3 Valve","Carhampton","UK","51.2","-3.4","(b) Posen.","Poznan","Poland","52.4","16.9","3 Valve (Carhampton): (a) if WL. correct, Moscow (RDW) 1,450 m., but you give no programme details; (b) Posen; (c) PTT Marseilles, own concert; (d) Scheveningen-Haven, 1,950 m. (News only)."
"3 Valve","Carhampton","UK","51.2","-3.4","(c) PTT Marseilles, own concert.","Marseilles","France","43.3","5.4","3 Valve (Carhampton): (a) if WL. correct, Moscow (RDW) 1,450 m., but you give no programme details; (b) Posen; (c) PTT Marseilles, own concert; (d) Scheveningen-Haven, 1,950 m. (News only)."
"3 Valve","Carhampton","UK","51.2","-3.4","(d) Scheveningen-Haven, 1,950 m. (News only).","Scheveningen","Netherlands","52.1","4.3","3 Valve (Carhampton): (a) if WL. correct, Moscow (RDW) 1,450 m., but you give no programme details; (b) Posen; (c) PTT Marseilles, own concert; (d) Scheveningen-Haven, 1,950 m. (News only)."
"S.B.R.","","","","","(1) Malmö. Possibly altered programme, as dance music was not advertised.","Malmo","Sweden","55.6","13.0","S.B.R.: (1) Malmö. Possibly altered programme, as dance music was not advertised; (2) Yes, possibly WGY (Schenectady)."
"S.B.R.","","","","","(2) Yes, possibly WGY (Schenectady).","Schenectady","USA","42.8","-73.9","S.B.R.: (1) Malmö. Possibly altered programme, as dance music was not advertised; (2) Yes, possibly WGY (Schenectady)."
"W.R.F.","Belfast","UK","54.6","-5.9","Regret, cannot trace without some estimation of WL. Possibly a German station.","","","","","W.R.F. (Belfast): Regret, cannot trace without some estimation of WL. Possibly a German station."
"D.A.P. 1910","Southsea","UK","50.8","-1.1","(a) The item does not appear in any programmes, but this would tally with a relay by Lyons (PTT) of the arrival of competitors in the Tour de France Cycle Races.","Lyon","France","45.8","4.8","D.A.P. 1910 (Southsea): (a) The item does not appear in any programmes, but this would tally with a relay by Lyons (PTT) of the arrival of competitors in the Tour de France Cycle Races; (b) Yes, Brunn, military music relayed from the Garten Restaurant."
"D.A.P. 1910","Southsea","UK","50.8","-1.1","(b) Yes, Brunn, military music relayed from the Garten Restaurant.","Brno","Czech Republic","49.2","16.6","D.A.P. 1910 (Southsea): (a) The item does not appear in any programmes, but this would tally with a relay by Lyons (PTT) of the arrival of competitors in the Tour de France Cycle Races; (b) Yes, Brunn, military music relayed from the Garten Restaurant."
"El Buscador","Frome","UK","51.2","-2.3","(1) Porsgrund (504 m.) relaying Oslo.","Porsgrunn","Norway","59.1","9.7","El Buscador (Frome): (1) Porsgrund (504 m.) relaying Oslo; (2) Yes, Leipzig relaying dance music from Berlin."
"El Buscador","Frome","UK","51.2","-2.3","(2) Yes, Leipzig relaying dance music from Berlin.","Leipzig","Germany","51.3","12.4","El Buscador (Frome): (1) Porsgrund (504 m.) relaying Oslo; (2) Yes, Leipzig relaying dance music from Berlin."
"Reaction","Bristol","UK","51.5","-2.6","Hilversum (1,050 m.). Concert by the pupils of Sam Shuyer's Music School.","Hilversum","Netherlands","52.2","5.2","Reaction (Bristol): Hilversum (1,050 m.). Concert by the pupils of Sam Shuyer's Music School."
"Mundesson","Clapton","UK","51.6","-0.1","Copenhagen relaying dance music from the Restaurant Nimb.","Copenhagen","Denmark","55.7","12.6","Mundesson (Clapton): Copenhagen relaying dance music from the Restaurant Nimb."
"4 Valver","Llanely","UK","","","(1) Moscow (1,450 m.).","Moscow","Russia","55.8","37.6","4 Valver (Llanely): (1) Moscow (1,450 m.)."
"W.A. Ken","Liverpool","UK","53.4","-2.9","(1) Dortmund (283 m.) relaying concert from the Rheinterrasse at Dusseldorf, via Langenberg.","Dortmund","Germany","51.5","7.5","W.A. Ken (Liverpool): (1) Dortmund (283 m.) relaying concert from the Rheinterrasse at Dusseldorf, via Langenberg; (2) WL. must be wrong, surely Muenster relaying concert from the Rheinterrasse at Dusseldorf, via Langenberg."
