"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Ubiquitous","Manchester","UK","53.5","-2.2","(1) Motala, relaying Stockholm","Stockholm","Sweden","59.3","18.1","Ubiquitous (Manchester): (1) Motala, relaying Stockholm; (2) Huizen (Holland), relay of church service from St. Salcatori’s Church at Amsterdam.; at 8.10 p.m. relay of sacred concert from Amsterdam; (3) Kovno; (4) too vague, regret, cannot trace.; (5) Copenhagen. At 6 p.m. time signal and news, followed by cabaret; (6) Falun, relaying Stockholm."
"Ubiquitous","Manchester","UK","53.5","-2.2","(2) Huizen (Holland), relay of church service from St. Salcatori’s Church at Amsterdam.; at 8.10 p.m. relay of sacred concert from Amsterdam","Amsterdam","Netherlands","52.4","4.9","Ubiquitous (Manchester): (1) Motala, relaying Stockholm; (2) Huizen (Holland), relay of church service from St. Salcatori’s Church at Amsterdam.; at 8.10 p.m. relay of sacred concert from Amsterdam; (3) Kovno; (4) too vague, regret, cannot trace.; (5) Copenhagen. At 6 p.m. time signal and news, followed by cabaret; (6) Falun, relaying Stockholm."
"Ubiquitous","Manchester","UK","53.5","-2.2","(3) Kovno","Kovno","Lithuania","54.9","23.9","Ubiquitous (Manchester): (1) Motala, relaying Stockholm; (2) Huizen (Holland), relay of church service from St. Salcatori’s Church at Amsterdam.; at 8.10 p.m. relay of sacred concert from Amsterdam; (3) Kovno; (4) too vague, regret, cannot trace.; (5) Copenhagen. At 6 p.m. time signal and news, followed by cabaret; (6) Falun, relaying Stockholm."
"Ubiquitous","Manchester","UK","53.5","-2.2","(4) too vague, regret, cannot trace.","","","","","Ubiquitous (Manchester): (1) Motala, relaying Stockholm; (2) Huizen (Holland), relay of church service from St. Salcatori’s Church at Amsterdam.; at 8.10 p.m. relay of sacred concert from Amsterdam; (3) Kovno; (4) too vague, regret, cannot trace.; (5) Copenhagen. At 6 p.m. time signal and news, followed by cabaret; (6) Falun, relaying Stockholm."
"Ubiquitous","Manchester","UK","53.5","-2.2","(5) Copenhagen. At 6 p.m. time signal and news, followed by cabaret","Copenhagen","Denmark","55.7","12.6","Ubiquitous (Manchester): (1) Motala, relaying Stockholm; (2) Huizen (Holland), relay of church service from St. Salcatori’s Church at Amsterdam.; at 8.10 p.m. relay of sacred concert from Amsterdam; (3) Kovno; (4) too vague, regret, cannot trace.; (5) Copenhagen. At 6 p.m. time signal and news, followed by cabaret; (6) Falun, relaying Stockholm."
"Ubiquitous","Manchester","UK","53.5","-2.2","(6) Falun, relaying Stockholm","Stockholm","Sweden","59.3","18.1","Ubiquitous (Manchester): (1) Motala, relaying Stockholm; (2) Huizen (Holland), relay of church service from St. Salcatori’s Church at Amsterdam.; at 8.10 p.m. relay of sacred concert from Amsterdam; (3) Kovno; (4) too vague, regret, cannot trace.; (5) Copenhagen. At 6 p.m. time signal and news, followed by cabaret; (6) Falun, relaying Stockholm."
"Frequent","Loughborough","UK","52.8","-1.2","(1) Cork (own concert) see programme in World-Radio","Cork","Ireland","51.9","-8.5","Frequent (Loughborough): (1) Cork (own concert) see programme in World-Radio; (2) surely Vienna (Rosenhügel) itself."
"Frequent","Loughborough","UK","52.8","-1.2","(2) surely Vienna (Rosenhügel) itself","Vienna","Austria","48.2","16.4","Frequent (Loughborough): (1) Cork (own concert) see programme in World-Radio; (2) surely Vienna (Rosenhügel) itself."
"Sexton","Clapham","UK","51.5","-0.1","Kalundborg, relaying Copenhagen. Dance music from the Restaurant Nimb. Chimes from the Town Hall at midnight (11 p.m. G.M.T.)","Copenhagen","Denmark","55.7","12.6","Sexton (Clapham): Kalundborg, relaying Copenhagen. Dance music from the Restaurant Nimb. Chimes from the Town Hall at midnight (11 p.m. G.M.T.)."
"G. H. T.","Weston-super-Mare","UK","51.3","-2.9","Apparently Aberdeen, which was relaying dance music from London until midnight","Aberdeen","UK","57.1","-2.1","G. H. T. (Weston-super-Mare): Apparently Aberdeen, which was relaying dance music from London until midnight."
"Switch Hater","Wellhall","UK","","","Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","Switch Hater (Wellhall): Madrid (EAJ7)."
"Rooty","","","","","Huizen (Holland) relay of sacred service from St. Peter’s Church at Gulpen","Gulpen","Netherlands","50.8","5.9","Rooty: Huizen (Holland) relay of sacred service from St. Peter’s Church at Gulpen."
"T. A. K.","Beckenham","UK","51.4","-0.0","This would appear to be a test transmission from Munich, previous to the relay of WGY (Schenectady) which was advertised to take place on Sunday, November 20; quite possibly taken by other German stations","Munich","Germany","48.1","11.6","T. A. K. (Beckenham): This would appear to be a test transmission from Munich, previous to the relay of WGY (Schenectady) which was advertised to take place on Sunday, November 20; quite possibly taken by other German stations."
"G. L. H. D.","Dollis Hill","UK","51.6","-0.2","CKCX (Toronto) 0.5 kw","Toronto","Canada","43.7","-79.4","G. L. H. D. (Dollis Hill): CKCX (Toronto) 0.5 kw."
"In the Soup","Forest Hill","UK","51.4","-0.1","W1., apparently wrong, regret, cannot trace.","","","","","In the Soup (Forest Hill): W1., apparently wrong, regret, cannot trace."
"Canton","Birmingham","UK","52.5","-1.9","It is impossible to estimate wavelength from condenser readings, but either Frankfurt or Langenberg, which were both giving that class of transmission","Frankfurt","Germany","50.1","8.7","Canton (Birmingham): It is impossible to estimate wavelength from condenser readings, but either Frankfurt or Langenberg, which were both giving that class of transmission."
