"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Schol","Dunelm","","","","(1) Madrid (EAJ6)","Madrid","Spain","40.4","-3.7","Schol (Dunelm): (1) Madrid (EAJ6), (2) San Sebastian."
"Schol","Dunelm","","","","(2) San Sebastian","San Sebastian","Spain","43.3","-1.9","Schol (Dunelm): (1) Madrid (EAJ6), (2) San Sebastian."
"Knob Turner","Crook","","","","Muenster","Muenster","Germany","51.9","7.6","Knob Turner (Crook): Muenster."
"A. J. H.","Gloucester","","","","Cannot trace.","","","","","A. J. H. (Gloucester): Cannot trace."
"C. T. S.","South Shields","","","","Yes, probably WGY, as nearest Spanish station had closed down.","","","","","C. T. S. (South Shields): Yes, probably WGY, as nearest Spanish station had closed down."
"A. L. S.","Coventry","","","","Muenster (410 m.)","Muenster","Germany","51.9","7.6","A. L. S. (Coventry): Muenster (410 m.)."
"Espagne","","","","","San Sebastian","San Sebastian","Spain","43.3","-1.9","Espagne: San Sebastian."
"Super-One","Dundee","","","","Cannot say, details too vague, either Barcelona (EAJ13) or WJZ (Boundbrook), U.S.A.","","","","","Super-One (Dundee): Cannot say, details too vague, either Barcelona (EAJ13) or WJZ (Boundbrook), U.S.A."
"Sparks","Sheffield","","","","If W.L. correct, Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Sparks (Sheffield): If W.L. correct, Barcelona (EAJ1)."
"M. J. M.","Oldham","","","","Dortmund (283 m.)","Dortmund","Germany","51.5","7.5","M. J. M. (Oldham): Dortmund (283 m.)."
"Enigma","","","","","Prague (see Identification panel last week)","Prague","Czech Republic","50.1","14.4","Enigma: Prague (see Identification panel last week)."
"Radio Scatty","","","","","Can trace no other station, probably harmonic.","","","","","Radio Scatty: Can trace no other station, probably harmonic."
"Blogg","","","","","Cannot say, this has been frequently done.","","","","","Blogg: Cannot say, this has been frequently done."
"Goldcrest","Swainby","","","","Hamburg (opera ""Martha"")","Hamburg","Germany","53.5","10.0","Goldcrest (Swainby): Hamburg (opera ""Martha"")."
"Searcher","","","","","(1) Bremen","Bremen","Germany","53.1","8.8","Searcher: (1) Bremen, (2) Cassel-relaying Frankfort-on-Main; (3) Elberfeld relaying Muenster."
"Searcher","","","","","(2) Cassel-relaying Frankfort-on-Main","Frankfurt","Germany","50.1","8.7","Searcher: (1) Bremen, (2) Cassel-relaying Frankfort-on-Main; (3) Elberfeld relaying Muenster."
"Searcher","","","","","(3) Elberfeld relaying Muenster","Muenster","Germany","51.9","7.6","Searcher: (1) Bremen, (2) Cassel-relaying Frankfort-on-Main; (3) Elberfeld relaying Muenster."
"Festus","Cardiff","","","","(1) Barcelona (EAJ1)","Barcelona","Spain","41.4","2.2","Festus (Cardiff): (1) Barcelona (EAJ1), (2) programme tallies with Barcelona (EAJ1)."
"Festus","Cardiff","","","","(2) programme tallies with Barcelona (EAJ1)","Barcelona","Spain","41.4","2.2","Festus (Cardiff): (1) Barcelona (EAJ1), (2) programme tallies with Barcelona (EAJ1)."
"Voltometer","Leicester","","","","Hamburg","Hamburg","Germany","53.5","10.0","Voltometer (Leicester): Hamburg."
"Pick-it-Up","Hugby","","","","Cannot trace from details given.","","","","","Pick-it-Up (Hugby): Cannot trace from details given."
"Pharm","","","","","Hamburg (392 m.)","Hamburg","Germany","53.5","10.0","Pharm: Hamburg (392 m.)."
"Reactron","","","","","Cannot trace.","","","","","Reactron: Cannot trace."
"G. W. Q.","","","","","Presumably Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","G. W. Q.: Presumably Madrid (EAJ7)."
"Short Wave H. S.","","","","","Made for 42-Page (Scarborough): Experimental amateur.","","","","","Short Wave H. S.: Made for 42-Page (Scarborough): Experimental amateur."
"Harmony","London","","","","Swedish relay of English station.","","","","","Harmony (London): Swedish relay of English station."
"Curious","Appleby","","","","(1) Koenigsberg","Kaliningrad","Russia","54.7","20.5","Curious (Appleby): (1) Koenigsberg, (2) Oslo (English lesson), (3) Rome."
"Curious","Appleby","","","","(2) Oslo (English lesson)","Oslo","Norway","59.9","10.8","Curious (Appleby): (1) Koenigsberg, (2) Oslo (English lesson), (3) Rome."
"Curious","Appleby","","","","(3) Rome","Rome","Italy","41.9","12.5","Curious (Appleby): (1) Koenigsberg, (2) Oslo (English lesson), (3) Rome."
"E.K.W.","Yorks.","","","","(1) Koenigswusterhausen","Königs Wusterhausen","Germany","52.3","13.6","E.K.W. (Yorks.): (1) Koenigswusterhausen, (2) cannot trace, no details in programmes, (3) Madrid (Union Radio)."
"E.K.W.","Yorks.","","","","(2) cannot trace, no details in programmes","","","","","E.K.W. (Yorks.): (1) Koenigswusterhausen, (2) cannot trace, no details in programmes, (3) Madrid (Union Radio)."
"E.K.W.","Yorks.","","","","(3) Madrid (Union Radio)","Madrid","Spain","40.4","-3.7","E.K.W. (Yorks.): (1) Koenigswusterhausen, (2) cannot trace, no details in programmes, (3) Madrid (Union Radio)."
"Oxon","","","","","Moscow (RDW)","Moscow","Russia","55.8","37.6","Oxon: Moscow (RDW)."
"G. W. K.","Eastleigh","","","","Cannot trace, presumably U.S.A. station.","","","","","G. W. K. (Eastleigh): Cannot trace, presumably U.S.A. station."
"TT6759","","","","","cannot trace on 465 m, but operatic Solos at Rome on 425 m. at that time.","Rome","Italy","41.9","12.5","TT6759: cannot trace on 465 m, but operatic Solos at Rome on 425 m. at that time."
"Kone","Derby","","","","(1) Brno (Czecho-Slovakia)","Brno","Czech Republic","49.2","16.6","Kone (Derby): (1) Brno (Czecho-Slovakia), (2) Hilversum."
"Kone","Derby","","","","(2) Hilversum","Hilversum","Netherlands","52.2","5.2","Kone (Derby): (1) Brno (Czecho-Slovakia), (2) Hilversum."
"Guglielmi","Coventry","","","","San Sebastian","San Sebastian","Spain","43.3","-1.9","Guglielmi (Coventry): San Sebastian."
"St. H. 11a","","","","","(1) W.L. apparently wrong, would tally with Leipzig","Leipzig","Germany","51.3","12.4","St. H. 11a: (1) W.L. apparently wrong, would tally with Leipzig; (2) Church service, presumably Bournemouth; foreign station might be Hamburg."
"St. H. 11a","","","","","(2) Church service, presumably Bournemouth","Bournemouth","UK","50.7","-1.9","St. H. 11a: (1) W.L. apparently wrong, would tally with Leipzig; (2) Church service, presumably Bournemouth; foreign station might be Hamburg."
"St. H. 11a","","","","","foreign station might be Hamburg","Hamburg","Germany","53.5","10.0","St. H. 11a: (1) W.L. apparently wrong, would tally with Leipzig; (2) Church service, presumably Bournemouth; foreign station might be Hamburg."
"Gas Pipe","","","","","Cannot trace.","","","","","Gas Pipe: Cannot trace."
"Geocophone","","","","","Apparently Brno (Czecho-Slovakia)","Brno","Czech Republic","49.2","16.6","Geocophone: Apparently Brno (Czecho-Slovakia)."
"Ubique","","","","","Prague","Prague","Czech Republic","50.1","14.4","Ubique: Prague."
"Mikie","","","","","San Sebastian","San Sebastian","Spain","43.3","-1.9","Mikie: San Sebastian."
"Lory-Lory","","","","","Radio Toulouse","Toulouse","France","43.6","1.4","Lory-Lory: Radio Toulouse."
"Trams","Halifax","","","","Prague","Prague","Czech Republic","50.1","14.4","Trams (Halifax): Prague."
"Luddenden","","","","","Hamburg","Hamburg","Germany","53.5","10.0","Luddenden: Hamburg."
"P. H. Neutrodyne","","","","","Moscow","Moscow","Russia","55.8","37.6","P. H. Neutrodyne: Moscow."
"Y. K.","Norwich","","","","No W.L. given, but Hilversum","Hilversum","Netherlands","52.2","5.2","Y. K. (Norwich): No W.L. given, but Hilversum."
"Tamara","","","","","Presumably Hamburg (Precosa)","Hamburg","Germany","53.5","10.0","Tamara: Presumably Hamburg (Precosa)."
"S.Y.Z.","","","","","(1) Was this not Berlin opera?","Berlin","Germany","52.5","13.4","S.Y.Z.: (1) Was this not Berlin opera? (2) Hamburg; (3) too vague, perhaps San Sebastian."
"S.Y.Z.","","","","","(2) Hamburg","Hamburg","Germany","53.5","10.0","S.Y.Z.: (1) Was this not Berlin opera? (2) Hamburg; (3) too vague, perhaps San Sebastian."
"S.Y.Z.","","","","","(3) too vague, perhaps San Sebastian","San Sebastian","Spain","43.3","-1.9","S.Y.Z.: (1) Was this not Berlin opera? (2) Hamburg; (3) too vague, perhaps San Sebastian."
"R. M. K.","Edinburgh","","","","No W.E. given, cannot trace.","","","","","R. M. K. (Edinburgh): No W.E. given, cannot trace."
"Coil Pusher","","","","","(10.45) presumably new Spanish station, Madrid (EAJ15)","Madrid","Spain","40.4","-3.7","Coil Pusher: (10.45) presumably new Spanish station, Madrid (EAJ15), (11.0) Bilbao (EAJ11), (10.35) Seville (EAJ5)."
"Coil Pusher","","","","","(11.0) Bilbao (EAJ11)","Bilbao","Spain","43.3","-2.9","Coil Pusher: (10.45) presumably new Spanish station, Madrid (EAJ15), (11.0) Bilbao (EAJ11), (10.35) Seville (EAJ5)."
"Coil Pusher","","","","","(10.35) Seville (EAJ5)","Seville","Spain","37.4","-5.9","Coil Pusher: (10.45) presumably new Spanish station, Madrid (EAJ15), (11.0) Bilbao (EAJ11), (10.35) Seville (EAJ5)."
"One Valve","Cardiff","","","","Not Marseilles, cannot trace.","","","","","One Valve (Cardiff): Not Marseilles, cannot trace."
"Kip-Kat","","","","","(1) Koenigs-wusterhausen (Press)","Königs Wusterhausen","Germany","52.3","13.6","Kip-Kat: (1) Koenigs-wusterhausen (Press), (2) apparently Karlsborg, (3) details too vague, cannot trace."
"Kip-Kat","","","","","(2) apparently Karlsborg","Karlsborg","Sweden","58.5","14.5","Kip-Kat: (1) Koenigs-wusterhausen (Press), (2) apparently Karlsborg, (3) details too vague, cannot trace."
"Kip-Kat","","","","","(3) details too vague, cannot trace","","","","","Kip-Kat: (1) Koenigs-wusterhausen (Press), (2) apparently Karlsborg, (3) details too vague, cannot trace."
"Wavefinder","Fulham","","","","Cardiff","Cardiff","UK","51.5","-3.2","Wavefinder (Fulham): Cardiff."
"Chat","","","","","Probably Seville (EAJ5)","Seville","Spain","37.4","-5.9","Chat: Probably Seville (EAJ5)."
"Man of Kent","","","","","(1) Hanover relaying Hamburg","Hamburg","Germany","53.5","10.0","Man of Kent: (1) Hanover relaying Hamburg; (2) not in programmes, probably relay of Stockholm."
"Man of Kent","","","","","(2) not in programmes, probably relay of Stockholm","Stockholm","Sweden","59.3","18.1","Man of Kent: (1) Hanover relaying Hamburg; (2) not in programmes, probably relay of Stockholm."
"E. M.","","","","","Yes, Stockholm","Stockholm","Sweden","59.3","18.1","E. M.: Yes, Stockholm."
"Siamese Twin","","","","","(a) Nürnberg","Nuremberg","Germany","49.5","11.1","Siamese Twin: (a) Nürnberg, (b) Munich."
"Siamese Twin","","","","","(b) Munich","Munich","Germany","48.1","11.6","Siamese Twin: (a) Nürnberg, (b) Munich."
"Gillott No. 1","","","","","W.L. too vague, probably Madrid (EAJ6)","Madrid","Spain","40.4","-3.7","Gillott No. 1: W.L. too vague, probably Madrid (EAJ6)."
"Bull Dog","","","","","Hamburg","Hamburg","Germany","53.5","10.0","Bull Dog: Hamburg."
"Tags","","","","","Much too vague.","","","","","Tags: Much too vague."
"Locarno W. K.","","","","","Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","Locarno W. K.: Madrid (EAJ7)."
"A. R.","Hinckley","","","","Waterloo (Cleethorpes): Hamburg","Hamburg","Germany","53.5","10.0","A. R. (Hinckley): Waterloo (Cleethorpes): Hamburg."
"Detector","","","","","Moscow (RDW)","Moscow","Russia","55.8","37.6","Detector: Moscow (RDW)."
"Coil Pusher","","","","","Lyon-la-Doua","Lyon","France","45.8","4.8","Coil Pusher: Lyon-la-Doua."
"Two-Valver","","","","","1½ kw.","","","","","Two-Valver 1½ kw."
"Interested","","","","","If German, Vienna gave opera (Siegfried), but Hamburg and Leipzig plays of Spain.","","","","","Interested: If German, Vienna gave opera (Siegfried), but Hamburg and Leipzig plays of Spain."
"Mac","Derby","","","","San Sebastian","San Sebastian","Spain","43.3","-1.9","Mac (Derby): San Sebastian."
"Peace Disturber","","","","","Hanover relaying Hamburg","Hamburg","Germany","53.5","10.0","Peace Disturber: Hanover relaying Hamburg."
"Simple Hunter","Lincoln","","","","Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","Simple Hunter (Lincoln): Madrid (EAJ7)."
"Hereward 7","","","","","Frankfort-on-Main","Frankfurt","Germany","50.1","8.7","Hereward 7: Frankfort-on-Main."
"Hereward 8","","","","","Prague","Prague","Czech Republic","50.1","14.4","Hereward 8: Prague."
"S. G. W. 2V","Finchley","","","","Relay of Stockholm","Stockholm","Sweden","59.3","18.1","S. G. W. 2V (Finchley): Relay of Stockholm."
"Grimstock","","","","","Apparently Stettin relay of Berlin","Berlin","Germany","52.5","13.4","Grimstock: Apparently Stettin relay of Berlin."
"Curser","Highbury","","","","W.L. apparently wrong; Hamburg","Hamburg","Germany","53.5","10.0","Curser (Highbury): W.L. apparently wrong; Hamburg."
"A. B. C.","Lanarkshire","","","","Prague","Prague","Czech Republic","50.1","14.4","A. B. C. (Lanarkshire): Prague."
"Moonraker","","","","","(1) Item not in programmes, but presumably relay of Stockholm","Stockholm","Sweden","59.3","18.1","Moonraker: (1) Item not in programmes, but presumably relay of Stockholm, (2) Berlin."
"Moonraker","","","","","(2) Berlin","Berlin","Germany","52.5","13.4","Moonraker: (1) Item not in programmes, but presumably relay of Stockholm, (2) Berlin."
"Voltage","Darwen","","","","Item not in programmes, but presumably relay of Stockholm","Stockholm","Sweden","59.3","18.1","Voltage (Darwen): Item not in programmes, but presumably relay of Stockholm."
"Goo-Goo","Midhurst","","","","San Sebastian","San Sebastian","Spain","43.3","-1.9","Goo-Goo (Midhurst): San Sebastian."
"Straight Three","","","","","Hamburg","Hamburg","Germany","53.5","10.0","Straight Three: Hamburg."
"E. W. G.","Phyl","","","","Moscow (RDW), 8 strokes on gong for time signal 6 G.M.T.","Moscow","Russia","55.8","37.6","E. W. G. (Phyl): Moscow (RDW), 8 strokes on gong for time signal 6 G.M.T."
"Ripple","Campden","","","","(1) Oslo","Oslo","Norway","59.9","10.8","Ripple (Campden): (1) Oslo, (2) cannot trace on this W.L. was this not a harmonic ?, (3) Koenigs-wusterhausen, (4) special relay by Koenigs-wusterhausen, not detailed in programme."
"Ripple","Campden","","","","(2) cannot trace on this W.L. was this not a harmonic ?","","","","","Ripple (Campden): (1) Oslo, (2) cannot trace on this W.L. was this not a harmonic ?, (3) Koenigs-wusterhausen, (4) special relay by Koenigs-wusterhausen, not detailed in programme."
