"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"A.B.C.","Bootle","","","","(1) Frankfort-on-Main","Frankfurt","Germany","50.1","8.7","A.B.C. (Bootle): (1) Frankfort-on-Main, (2) Brussels, (3) Vienna."
"A.B.C.","Bootle","","","","(2) Brussels","Brussels","Belgium","50.8","4.3","A.B.C. (Bootle): (1) Frankfort-on-Main, (2) Brussels, (3) Vienna."
"A.B.C.","Bootle","","","","(3) Vienna","Vienna","Austria","48.2","16.4","A.B.C. (Bootle): (1) Frankfort-on-Main, (2) Brussels, (3) Vienna."
"Wanderer","","","","","Berne.","Bern","Switzerland","46.9","7.4","Wanderer: Berne."
"Su-Het 8","Nunhead","","","","Karlsborg (1,365 m.), relay of Stockholm.","Stockholm","Sweden","59.3","18.1","Su-Het 8 (Nunhead): Karlsborg (1,365 m.), relay of Stockholm."
"Two-Valve","Berkhamsted","","","","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Two-Valve (Berkhamsted): Barcelona (EAJ13)."
"T. E. F.","Salop","","","","Frankfort-on-Main. Very excellent results, reception of such foreign stations on crystal sets is not of common occurrence.","Frankfurt","Germany","50.1","8.7","T. E. F. (Salop): Frankfort-on-Main. Very excellent results, reception of such foreign stations on crystal sets is not of common occurrence."
"Duo","","","","","(29/8) Brünn","Brno","Czech Republic","49.2","16.6","Duo: (29/8) Brünn, (27/8) Berne."
"Duo","","","","","(27/8) Berne","Bern","Switzerland","46.9","7.4","Duo: (29/8) Brünn, (27/8) Berne."
"Hobo","Glasgow","","","","Malmo, relay of Stockholm.","Malmö","Sweden","55.6","13.0","Hobo (Glasgow): Malmo, relay of Stockholm."
"Mascot","Upper Edmonton","","","","Hamburg, relay of Hanover (Café Continental).","Hamburg","Germany","53.5","10.0","Mascot (Upper Edmonton): Hamburg, relay of Hanover (Café Continental)."
"Anglo-American","","","","","Can trace no European station working at that time, possibly KDKA (East Pittsburgh), 309 m.","East Pittsburgh","USA","40.4","-79.8","Anglo-American: Can trace no European station working at that time, possibly KDKA (East Pittsburgh), 309 m."
"J. J.","Midhurst","","","","Cadiz (experimental concert).","Cadiz","Spain","36.5","-6.3","J. J. (Midhurst): Cadiz (experimental concert)."
"Welbecksteve","Southampton","","","","Kiel, relay of Hanover (Café Continental).","Kiel","Germany","54.3","10.1","Welbecksteve (Southampton): Kiel, relay of Hanover (Café Continental)."
"Cites Moi","Liverpool","","","","Cadiz (EAJ3).","Cadiz","Spain","36.5","-6.3","Cites Moi (Liverpool): Cadiz (EAJ3)."
"4 Valve","Stoke Newington","","","","W. too indefinite, either Cadiz (EAJ3) or Madrid [EAJ7].","Cadiz","Spain","36.5","-6.3","4 Valve (Stoke Newington): W. too indefinite, either Cadiz (EAJ3) or Madrid [EAJ7]."
"4 Valve","Stoke Newington","","","","W. too indefinite, either Cadiz (EAJ3) or Madrid [EAJ7].","Madrid","Spain","40.4","-3.7","4 Valve (Stoke Newington): W. too indefinite, either Cadiz (EAJ3) or Madrid [EAJ7]."
"Bolding 2","","","","","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Bolding 2: Barcelona (EAJ13)."
"T. C. 1","Glasgow","","","","Milan.","Milan","Italy","45.5","9.2","T. C. 1 (Glasgow): Milan."
"Redflexor","Torquay","","","","Not in programmes, but believe Oslo.","Oslo","Norway","59.9","10.8","Redflexor (Torquay): Not in programmes, but believe Oslo."
"Wagnerite","East Ham","","","","Frankfort-on-Main.","Frankfurt","Germany","50.1","8.7","Wagnerite (East Ham): Frankfort-on-Main."
"Die Hard","","","","","Amateur, cannot trace.","","","","","Die Hard: Amateur, cannot trace."
"Rover","Chester","","","","Rome.","Rome","Italy","41.9","12.5","Rover (Chester): Rome."
"Simples Two","","","","","Berlin (504 m.).","Berlin","Germany","52.5","13.4","Simples Two: Berlin (504 m.)."
"Cymroç","Barry Port","","","","Madrid [EAJ7].","Madrid","Spain","40.4","-3.7","Cymroç (Barry Port): Madrid [EAJ7]."
"Nubbi","","","","","Kiel, relay of Hanover.","Kiel","Germany","54.3","10.1","Nubbi: Kiel, relay of Hanover."
"Gayton","","","","","Frankfort-on-Main.","Frankfurt","Germany","50.1","8.7","Gayton: Frankfort-on-Main."
"S. K. M. S.","Kilburn","","","","No estimated W.I., given cannot trace.","","","","","S. K. M. S. (Kilburn): No estimated W.I., given cannot trace."
"O. D. B. N.","","","","","Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","O. D. B. N.: Barcelona (EAJ1)."
"Reflex","","","","","Oslo.","Oslo","Norway","59.9","10.8","Reflex: Oslo."
"Ether","Berwick","","","","Cannot trace.","","","","","Ether (Berwick): Cannot trace."
"H. L. K.","Leeds","","","","Muenster.","Münster","Germany","51.9","7.6","H. L. K. (Leeds): Muenster."
"Julian","Harrogate","","","","Hanover.","Hanover","Germany","52.4","9.7","Julian (Harrogate): Hanover."
"Ariel","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Ariel: Hamburg."
"A. T.","Minehead","","","","Berne.","Bern","Switzerland","46.9","7.4","A. T. (Minehead): Berne."
"Sungam","Newcastle","","","","Sorö, relay of Copenhagen.","Sorø","Denmark","55.4","11.6","Sungam (Newcastle): Sorö, relay of Copenhagen."
"Starlight","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Starlight: Moscow (RDW)."
"Bilbao, Spain D766","Southampton","","","","(1) Probably Barcelona (EAJ1) extended transmission","Barcelona","Spain","41.4","2.2","Bilbao, Spain D766 (Southampton): (1) Probably Barcelona (EAJ1) extended transmission, (2) possibly Kiel, relay of Hamburg."
"Bilbao, Spain D766","Southampton","","","","(2) possibly Kiel, relay of Hamburg.","Kiel","Germany","54.3","10.1","Bilbao, Spain D766 (Southampton): (1) Probably Barcelona (EAJ1) extended transmission, (2) possibly Kiel, relay of Hamburg."
"Bydand","Myrtle","","","","(4) Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","Bydand (Myrtle): (4) Madrid (EAJ7), (3) Karlsborg, relay of Stockholm, (5) Moscow (RDW)."
"Bydand","Myrtle","","","","(3) Karlsborg, relay of Stockholm.","Stockholm","Sweden","59.3","18.1","Bydand (Myrtle): (4) Madrid (EAJ7), (3) Karlsborg, relay of Stockholm, (5) Moscow (RDW)."
"Bydand","Myrtle","","","","(5) Moscow (RDW).","Moscow","Russia","55.8","37.6","Bydand (Myrtle): (4) Madrid (EAJ7), (3) Karlsborg, relay of Stockholm, (5) Moscow (RDW)."
"Live Wire","Birmingham","","","","Hanover, relay of Hamburg.","Hanover","Germany","52.4","9.7","Live Wire (Birmingham): Hanover, relay of Hamburg."
"A. E. B.","Seedley","","","","Cannot trace; was this in English?","","","","","A. E. B. (Seedley): Cannot trace; was this in English?"
"H. S.","Colomb","","","","Hamburg (392 m.).","Hamburg","Germany","53.5","10.0","H. S. (Colomb): Hamburg (392 m.)."
