"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Chitos","Parkstone","","","","No coupon.","","","","","Chitos (Parkstone): No coupon."
"C.W.M.","Bristol","UK","51.5","-2.6","Petit Parisien.","Paris","France","48.9","2.4","C.W.M. (Bristol): Petit Parisien."
"Pluto","Northampton","UK","52.2","-0.9","Kovno (Lithuania).","Kaunas","Lithuania","54.9","23.9","Pluto (Northampton): Kovno (Lithuania)."
"Seal","Liverpool","UK","53.4","-3.0","Possibly Hanover relaying Hamburg.","Hamburg","Germany","53.5","10.0","Seal (Liverpool): Possibly Hanover relaying Hamburg."
"W.G.","Cardiff","UK","51.5","-3.2","Cannot trace, possibly amateur.","","","","","W.G. (Cardiff): Cannot trace, possibly amateur."
"Retta","Syston","UK","52.7","-1.1","Stuttgart.","Stuttgart","Germany","48.8","9.2","Retta (Syston): Stuttgart."
"C.J.P.W.","New York","USA","40.7","-74.0","WEAF (New York), relaying KDKA (East Pittsburg).","New York","USA","40.7","-74.0","C.J.P.W. (New York): WEAF (New York), relaying KDKA (East Pittsburg)."
"Reinartz 75","","","","","WBZ (Springfield) 333 m.","Springfield","USA","42.1","-72.6","Reinartz 75: WBZ (Springfield) 333 m."
"Ferdie","Colwyn Bay","UK","53.3","-3.7","Karlsborg, relaying Stockholm.","Stockholm","Sweden","59.3","18.1","Ferdie (Colwyn Bay): Karlsborg, relaying Stockholm."
"Anxious K","","","","","Elberfeld.","Wuppertal","Germany","51.3","7.2","Anxious K: Elberfeld."
"Ginger","Preston","UK","53.8","-2.7","Kovno (Lithuania).","Kaunas","Lithuania","54.9","23.9","Ginger (Preston): Kovno (Lithuania)."
"Mullards","S.W.1","UK","","","WBZ (Springfield) 333 m.","Springfield","USA","42.1","-72.6","Mullards (S.W.1): WBZ (Springfield) 333 m."
"R. Hewet","Slough","UK","51.5","-0.6","Cannot trace amateur transmissions.","","","","","R. Hewet (Slough): Cannot trace amateur transmissions."
"J.G.R.","Dundee","UK","56.5","-2.9","Petit Parisien, relaying KDKA (East Pittsburg).","Paris","France","48.9","2.4","J.G.R. (Dundee), K. M. B. (Osbournby), Ad Astra (Flax Bourton): Petit Parisien, relaying KDKA (East Pittsburg)."
"K. M. B.","Osbournby","UK","52.9","-0.4","Petit Parisien, relaying KDKA (East Pittsburg).","Paris","France","48.9","2.4","J.G.R. (Dundee), K. M. B. (Osbournby), Ad Astra (Flax Bourton): Petit Parisien, relaying KDKA (East Pittsburg)."
"Ad Astra","Flax Bourton","UK","51.4","-2.7","Petit Parisien, relaying KDKA (East Pittsburg).","Paris","France","48.9","2.4","J.G.R. (Dundee), K. M. B. (Osbournby), Ad Astra (Flax Bourton): Petit Parisien, relaying KDKA (East Pittsburg)."
"R. A.","Letchworth","UK","51.9","-0.2","Possibly KGO (Oakland).","Oakland","USA","37.8","-122.3","R. A. (Letchworth): Possibly KGO (Oakland)."
"Gyroscope 444","","","","","(1) Elberfeld, (2) Particulars vague; possibly Barcelona (EAJ13).","Wuppertal","Germany","51.3","7.2","Gyroscope 444: (1) Elberfeld, (2) Particulars vague; possibly Barcelona (EAJ13)."
"W. H.","Warsop","UK","53.2","-1.1","WBZ (Springfield) 333 m.","Springfield","USA","42.1","-72.6","W. H. (Warsop): WBZ (Springfield) 333 m."
"Roamer","Southampton","UK","50.9","-1.4","Leipzig, relaying Dresden.","Leipzig","Germany","51.3","12.4","Roamer (Southampton): Leipzig, relaying Dresden."
"D.L.M.","Birmingham","UK","52.5","-1.9","(1) Bordeaux, PTT, (2) Toulouse, PTT.","Bordeaux","France","44.8","-0.6","D.L.M. (Birmingham): (1) Bordeaux, PTT, (2) Toulouse, PTT."
"D.L.M.","Birmingham","UK","52.5","-1.9","(2) Toulouse, PTT.","Toulouse","France","43.6","1.4","D.L.M. (Birmingham): (1) Bordeaux, PTT, (2) Toulouse, PTT."
