"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"J.B.S.","","","","","(1) Elberfeld, relay of Muenster","Elberfeld","Germany","51.3","7.0","J.B.S.: (1) Elberfeld, relay of Muenster; (2) Sorö, relay of Copenhagen."
"J.B.S.","","","","","(2) Sorö, relay of Copenhagen","Copenhagen","Denmark","55.7","12.6","J.B.S.: (1) Elberfeld, relay of Muenster; (2) Sorö, relay of Copenhagen."
"Osram D.E.R.","","","","","Details point to San Sebastian.","San Sebastian","Spain","43.3","-1.9","Osram D.E.R.: Details point to San Sebastian."
"BM/EXQO","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","BM/EXQO: San Sebastian."
"BM/FAAA","","","","","Cannot give address of amateurs.","","","","","BM/FAAA: Cannot give address of amateurs."
"Roy","","","","","(1) Cannot trace","","","","","Roy: (1) Cannot trace; (2) Madrid (EAJ7)."
"Roy","","","","","(2) Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","Roy: (1) Cannot trace; (2) Madrid (EAJ7)."
"W.S.H.","Cambridge","UK","52.2","0.1","Bremen, relay of Hamburg.","Hamburg","Germany","53.5","10.0","W.S.H. (Cambridge): Bremen, relay of Hamburg."
"Wendy","","","","","Surely Radio Paris.","Paris","France","48.9","2.4","Wendy: Surely Radio Paris."
"Ingeniere","Esher","UK","51.4","-0.4","Milan.","Milan","Italy","45.5","9.2","Ingeniere (Esher): Milan."
"R.W. 9","Eastleigh","UK","50.9","-1.4","Hilversum.","Hilversum","Netherlands","52.2","5.1","R.W. 9 (Eastleigh): Hilversum."
"Dundarave","","","","","Breslau (418 m).","Breslau","Germany","51.1","17.0","Dundarave: Breslau (418 m)."
"N.J.G.","Portsmouth","UK","50.8","-1.1","Eiffel Tower.","Paris","France","48.9","2.4","N.J.G. (Portsmouth): Eiffel Tower."
"Felfoufor","","","","","Cannot trace.","","","","","Felfoufor: Cannot trace."
"Oxo","","","","","(1) Breslau, relay of Berlin","Berlin","Germany","52.5","13.4","Oxo: (1) Breslau, relay of Berlin; (2) Oslo."
"Oxo","","","","","(2) Oslo","Oslo","Norway","59.9","10.8","Oxo: (1) Breslau, relay of Berlin; (2) Oslo."
"HF","Marlboro'","","","","British amateurs, cannot trace.","","","","","HF (Marlboro'): British amateurs, cannot trace."
"DE6","Catford","UK","51.4","-0.0","Muenster, relay of Elberfeld.","Muenster","Germany","51.9","7.6","DE6 (Catford): Muenster, relay of Elberfeld."
"Semper Paratus","","","","","Cannot trace unless Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Semper Paratus: Cannot trace unless Madrid (EAJ7)."
"F.L.B.C.","Kent","UK","51.2","0.7","Frankfort-on-Main.","Frankfurt","Germany","50.1","8.7","F.L.B.C. (Kent): Frankfort-on-Main."
"Transformer","","","","","presumably Dublin.","Dublin","Ireland","53.3","-6.3","Transformer: presumably Dublin."
"R.J.L.","Barking","UK","51.5","0.1","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","R.J.L. (Barking): Madrid (EAJ7)."
"J.W.","Armagh","UK","54.3","-6.7","Yes, amateur 6NI (Bootle).","Bootle","UK","53.4","-2.9","J.W. (Armagh): Yes, amateur 6NI (Bootle)."
"Rheostat","Bath","UK","51.4","-2.4","Radio Toulouse.","Toulouse","France","43.6","1.4","Rheostat (Bath): Radio Toulouse."
"Vulcan","","","","","Probably amateur.","","","","","Vulcan: Probably amateur."
"Optimistic R 2","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Optimistic R 2: Moscow (RDW)."
"S.F. IIa","","","","","Details of WL too vague.","","","","","S.F. IIa: Details of WL too vague."
"Coeur de Lion","","","","","(1) If no, cannot trace, if a.m. possibly Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Coeur de Lion: (1) If no, cannot trace, if a.m. possibly Madrid (EAJ6). (2) PTT, Paris."
