"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Magnet","","","","","Probably extra lecture from Swedish station, cannot trace in programmes.","","","","","Magnet, Belvidere, Moselle, J.H.D. (Darwen): Probably extra lecture from Swedish station, cannot trace in programmes."
"Belvidere","","","","","Probably extra lecture from Swedish station, cannot trace in programmes.","","","","","Magnet, Belvidere, Moselle, J.H.D. (Darwen): Probably extra lecture from Swedish station, cannot trace in programmes."
"Moselle","","","","","Probably extra lecture from Swedish station, cannot trace in programmes.","","","","","Magnet, Belvidere, Moselle, J.H.D. (Darwen): Probably extra lecture from Swedish station, cannot trace in programmes."
"J.H.D.","Darwen","","","","Probably extra lecture from Swedish station, cannot trace in programmes.","","","","","Magnet, Belvidere, Moselle, J.H.D. (Darwen): Probably extra lecture from Swedish station, cannot trace in programmes."
"L.W.","Plymouth","UK","50.4","-4.1","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","L.W. (Plymouth): Barcelona (EAJ13)."
"Valento","","","","","(3) Insufficient detail.","","","","","Valento: (3) Insufficient detail, (2) Radio-Toulouse."
"Valento","","","","","(2) Radio-Toulouse.","Toulouse","France","43.6","1.4","Valento: (3) Insufficient detail, (2) Radio-Toulouse."
"Loud Speaker","","","","","Malmo (270 m.).","Malmo","Sweden","55.6","13.0","Loud Speaker: Malmo (270 m.)."
"Wireless Wave","","","","","Zurich.","Zurich","Switzerland","47.4","8.5","Wireless Wave: Zurich."
"Three Valve","Vicarage","","","","(a) Berlin.","Berlin","Germany","52.5","13.4","Three Valve (Vicarage): (a) Berlin, (b) San Sebastian."
"Three Valve","Vicarage","","","","(b) San Sebastian.","San Sebastian","Spain","43.3","-1.9","Three Valve (Vicarage): (a) Berlin, (b) San Sebastian."
"Bonso","","","","","Probably Copenhagen.","Copenhagen","Denmark","55.7","12.6","Bonso: Probably Copenhagen."
"Persse","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","Persse: Hamburg."
